_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,does_the_figure_correspond_to_the_category,does_the_figure_correspond_to_the_category:confidence,class,does_the_figure_correspond_to_the_category_gold,image_url
660808409,FALSE,finalized,2,1/27/15 14:56,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2156-8-25-3-4.jpg
660808410,FALSE,finalized,3,1/27/15 14:06,"No, wrong category",1,[GTAB] Tables and forms,,http://fast.hevs.ch/images/subfigures/1741-7007-7-37-3-1.jpg
660808411,FALSE,finalized,3,1/27/15 15:03,"No, wrong category",0.6569,[DRMR] Magnetic Resonance,,http://fast.hevs.ch/images/subfigures/1471-2407-10-667-2-8.jpg
660808412,FALSE,finalized,3,1/27/15 13:27,"No, wrong category",0.6695,[DMTR] Transmission microscopy,,http://fast.hevs.ch/images/subfigures/1471-2202-4-23-4-8.jpg
660808413,FALSE,finalized,2,1/27/15 12:30,"No, wrong category",1,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/1471-2105-10-259-5-3.jpg
660808414,FALSE,finalized,2,1/27/15 17:12,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2148-5-16-2-2.jpg
660808415,FALSE,finalized,2,1/27/15 13:39,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1749-8104-6-32-5-1.jpg
660808416,FALSE,finalized,2,1/27/15 15:57,"No, wrong category",1,[DRUS] Ultrasound,,http://fast.hevs.ch/images/subfigures/1471-2156-11-109-2-6.jpg
660808417,FALSE,finalized,3,1/27/15 16:53,"Yes, perfect classification",0.6631,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2121-11-24-4-2.jpg
660808418,FALSE,finalized,3,1/27/15 15:32,"Yes, perfect classification",0.6569,"[DRXR] X-Ray, 2D Radiography",,http://fast.hevs.ch/images/subfigures/1471-213X-1-8-3-6.jpg
660808419,FALSE,finalized,3,1/27/15 17:06,"No, wrong category",0.6746,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/1471-2148-10-282-5-3.jpg
660808420,FALSE,finalized,2,1/27/15 15:09,"No, wrong category",1,[DMFL] Fluorescence microscopy,,http://fast.hevs.ch/images/subfigures/1471-2202-11-32-1-1.jpg
660808421,FALSE,finalized,2,1/27/15 16:54,"No, wrong category",1,[GTAB] Tables and forms,,http://fast.hevs.ch/images/subfigures/1471-2202-7-2-2-4.jpg
660808422,FALSE,finalized,2,1/27/15 16:41,"Yes, perfect classification",1,[DMFL] Fluorescence microscopy,,http://fast.hevs.ch/images/subfigures/1749-8104-6-35-6-2.jpg
660808423,FALSE,finalized,2,1/27/15 14:02,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2318-9-56-2-8.jpg
660808424,FALSE,finalized,3,1/27/15 15:26,"Yes, perfect classification",0.6778,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1475-2859-3-17-1-3.jpg
660808425,FALSE,finalized,2,1/27/15 16:37,"No, wrong category",1,[GTAB] Tables and forms,,http://fast.hevs.ch/images/subfigures/1471-2105-11-276-6-1.jpg
660808426,FALSE,finalized,2,1/27/15 13:19,"No, wrong category",1,[GGEN] Gene sequence,,http://fast.hevs.ch/images/subfigures/1750-1326-1-9-4-1.jpg
660808427,FALSE,finalized,2,1/27/15 13:15,"Yes, perfect classification",1,[DRMR] Magnetic Resonance,,http://fast.hevs.ch/images/subfigures/1752-1947-4-404-1-2.jpg
660808428,FALSE,finalized,2,1/27/15 12:38,"No, wrong category",1,[GGEN] Gene sequence,,http://fast.hevs.ch/images/subfigures/1471-2105-7-12-4-1.jpg
660808429,FALSE,finalized,2,1/27/15 15:42,"No, wrong category",1,[DRMR] Magnetic Resonance,,http://fast.hevs.ch/images/subfigures/1471-2407-8-291-4-7.jpg
660808430,FALSE,finalized,2,1/27/15 14:31,"No, wrong category",1,[DMTR] Transmission microscopy,,http://fast.hevs.ch/images/subfigures/1471-2407-2-34-4-6.jpg
660808431,FALSE,finalized,2,1/27/15 17:01,"No, wrong category",1,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/1471-2164-5-13-4-7.jpg
660808432,FALSE,finalized,2,1/27/15 13:19,"No, wrong category",1,[GTAB] Tables and forms,,http://fast.hevs.ch/images/subfigures/1471-2318-10-55-10-7.jpg
660808433,FALSE,finalized,2,1/27/15 14:09,"No, wrong category",1,[GFLO] Flowcharts,,http://fast.hevs.ch/images/subfigures/1756-0500-2-124-3-3.jpg
660808434,FALSE,finalized,2,1/27/15 16:54,"No, wrong category",1,[DRCT] Computerized Tomography,,http://fast.hevs.ch/images/subfigures/1471-213X-10-34-1-1.jpg
660808435,FALSE,finalized,2,1/27/15 13:38,"Yes, perfect classification",1,[DRCT] Computerized Tomography,,http://fast.hevs.ch/images/subfigures/1748-717X-5-94-1-2.jpg
660808436,FALSE,finalized,2,1/27/15 16:23,"No, wrong category",1,"[GGEL] Chromatography, Gel",,http://fast.hevs.ch/images/subfigures/1471-2202-8-59-4-15.jpg
660808437,FALSE,finalized,2,1/27/15 15:45,"No, wrong category",1,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/1752-0509-4-9-3-2.jpg
660808438,FALSE,finalized,2,1/27/15 13:33,"No, wrong category",1,[GCHE] Chemical structure,,http://fast.hevs.ch/images/subfigures/1471-2148-6-18-6-3.jpg
660808439,FALSE,finalized,2,1/27/15 16:59,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1742-4690-6-11-3-4.jpg
660808440,FALSE,finalized,2,1/27/15 14:55,"No, wrong category",1,[GGEN] Gene sequence,,http://fast.hevs.ch/images/subfigures/gb-2009-10-12-r136-1-5.jpg
660808441,FALSE,finalized,3,1/27/15 15:42,"Yes, perfect classification",0.6575,"[GGEL] Chromatography, Gel",,http://fast.hevs.ch/images/subfigures/1471-2334-10-273-1-1.jpg
660808442,FALSE,finalized,2,1/27/15 15:50,"No, wrong category",1,[GFLO] Flowcharts,,http://fast.hevs.ch/images/subfigures/1744-8069-1-31-3-1.jpg
660808443,FALSE,finalized,2,1/27/15 15:59,"No, wrong category",1,[GFLO] Flowcharts,,http://fast.hevs.ch/images/subfigures/1471-2180-10-12-7-3.jpg
660808444,FALSE,finalized,2,1/27/15 16:53,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2407-8-291-1-2.jpg
660808445,FALSE,finalized,2,1/27/15 16:44,"No, wrong category",1,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/1471-2199-8-99-7-5.jpg
660808446,FALSE,finalized,2,1/27/15 13:34,"No, wrong category",1,[DMFL] Fluorescence microscopy,,http://fast.hevs.ch/images/subfigures/1471-213X-10-117-14-2.jpg
660808447,FALSE,finalized,2,1/27/15 14:12,"No, wrong category",1,"[GGEL] Chromatography, Gel",,http://fast.hevs.ch/images/subfigures/1471-2202-12-6-10-6.jpg
660808448,FALSE,finalized,2,1/27/15 14:08,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1475-925X-4-67-9-2.jpg
660808449,FALSE,finalized,3,1/27/15 15:58,Compound image,0.3671,[GTAB] Tables and forms,,http://fast.hevs.ch/images/subfigures/1477-3155-2-7-2-7.jpg
660808450,FALSE,finalized,2,1/27/15 13:39,"No, wrong category",1,[DVOR] Other organs,,http://fast.hevs.ch/images/subfigures/1471-2202-11-116-5-8.jpg
660808451,FALSE,finalized,2,1/27/15 16:59,"No, wrong category",1,"[GGEL] Chromatography, Gel",,http://fast.hevs.ch/images/subfigures/1471-2121-8-48-7-13.jpg
660808452,FALSE,finalized,2,1/27/15 13:44,"No, wrong category",1,[DRCT] Computerized Tomography,,http://fast.hevs.ch/images/subfigures/1743-8977-7-38-1-5.jpg
660808453,FALSE,finalized,2,1/27/15 16:20,"No, wrong category",1,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/1743-422X-8-291-3-1.jpg
660808454,FALSE,finalized,2,1/27/15 13:06,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-213X-7-18-5-5.jpg
660808455,FALSE,finalized,2,1/27/15 16:49,"No, wrong category",1,[GNCP] Non-clinical photos,,http://fast.hevs.ch/images/subfigures/1471-2105-8-481-4-4.jpg
660808456,FALSE,finalized,2,1/27/15 14:54,"No, wrong category",1,[GNCP] Non-clinical photos,,http://fast.hevs.ch/images/subfigures/1471-2199-6-17-4-3.jpg
660808457,FALSE,finalized,2,1/27/15 17:12,"No, wrong category",1,[GGEN] Gene sequence,,http://fast.hevs.ch/images/subfigures/1751-0147-53-S1-S2-7-2.jpg
660808458,FALSE,finalized,2,1/27/15 13:52,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2334-9-187-2-4.jpg
660808459,FALSE,finalized,2,1/27/15 14:19,"No, wrong category",1,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/1471-2105-11-78-3-2.jpg
660808460,FALSE,finalized,2,1/27/15 12:41,"Yes, perfect classification",1,[DRMR] Magnetic Resonance,,http://fast.hevs.ch/images/subfigures/1757-1626-0002-0000006854-003-1.jpg
660808461,FALSE,finalized,3,1/27/15 16:09,"No, wrong category",0.6678,[GHDR] Hand-drawn sketches,,http://fast.hevs.ch/images/subfigures/1477-7827-7-59-1-3.jpg
660808462,FALSE,finalized,2,1/27/15 12:51,"No, wrong category",1,[GSCR] Screenshots,,http://fast.hevs.ch/images/subfigures/1472-6750-9-98-3-11.jpg
660808463,FALSE,finalized,2,1/27/15 12:43,"Yes, perfect classification",1,[DMTR] Transmission microscopy,,http://fast.hevs.ch/images/subfigures/1477-7827-4-63-5-2.jpg
660808464,FALSE,finalized,2,1/27/15 16:25,"No, wrong category",1,[GTAB] Tables and forms,,http://fast.hevs.ch/images/subfigures/1471-2148-11-275-1-2.jpg
660808465,FALSE,finalized,2,1/27/15 14:10,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1472-6793-8-10-3-2.jpg
660808466,FALSE,finalized,2,1/27/15 14:02,"No, wrong category",1,[DRCO] Combined modalities in one image,,http://fast.hevs.ch/images/subfigures/1465-9921-8-73-3-2.jpg
660808467,FALSE,finalized,2,1/27/15 15:00,"Yes, perfect classification",1,[DRMR] Magnetic Resonance,,http://fast.hevs.ch/images/subfigures/1471-2350-6-25-1-1.jpg
660808468,FALSE,finalized,3,1/27/15 15:15,"No, wrong category",0.626,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/1741-7007-4-25-1-2.jpg
660808469,FALSE,finalized,2,1/27/15 14:51,"No, wrong category",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2474-9-52-7-2.jpg
660808470,FALSE,finalized,2,1/27/15 14:11,"Yes, perfect classification",1,[DMFL] Fluorescence microscopy,,http://fast.hevs.ch/images/subfigures/1423-0127-17-50-6-2.jpg
660808471,FALSE,finalized,2,1/27/15 13:27,"No, wrong category",1,"[GGEL] Chromatography, Gel",,http://fast.hevs.ch/images/subfigures/1476-4598-6-22-3-2.jpg
660808472,FALSE,finalized,2,1/27/15 16:06,"No, wrong category",1,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/gb-2006-7-8-r70-2-4.jpg
660808473,FALSE,finalized,2,1/27/15 14:11,"Yes, perfect classification",1,[DVEN] Endoscopy,,http://fast.hevs.ch/images/subfigures/1471-2342-9-1-4-5.jpg
660808474,FALSE,finalized,3,1/27/15 15:47,"Yes, perfect classification",0.657,[GCHE] Chemical structure,,http://fast.hevs.ch/images/subfigures/1472-6882-8-55-1-6.jpg
660808475,FALSE,finalized,3,1/27/15 14:49,"Yes, perfect classification",0.6289,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/1472-6963-7-93-1-1.jpg
660808476,FALSE,finalized,2,1/27/15 16:16,"No, wrong category",1,[DRCT] Computerized Tomography,,http://fast.hevs.ch/images/subfigures/1471-2202-11-37-4-10.jpg
660808477,FALSE,finalized,2,1/27/15 15:15,"No, wrong category",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2105-5-59-3-1.jpg
660808478,FALSE,finalized,2,1/27/15 16:03,"No, wrong category",1,[DRCT] Computerized Tomography,,http://fast.hevs.ch/images/subfigures/1748-717X-6-7-5-6.jpg
660808479,FALSE,finalized,3,1/27/15 15:10,"Yes, perfect classification",0.3612,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2318-10-55-10-3.jpg
660808480,FALSE,finalized,2,1/27/15 16:36,"No, wrong category",1,"[GGEL] Chromatography, Gel",,http://fast.hevs.ch/images/subfigures/1471-2180-10-248-4-2.jpg
660808481,FALSE,finalized,2,1/27/15 13:19,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2199-10-86-2-3.jpg
660808482,FALSE,finalized,2,1/27/15 17:09,"No, wrong category",1,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/ar3342-1-1.jpg
660808483,FALSE,finalized,2,1/27/15 14:38,"No, wrong category",1,"[GGEL] Chromatography, Gel",,http://fast.hevs.ch/images/subfigures/1476-7120-5-2-3-3.jpg
660808484,FALSE,finalized,2,1/27/15 15:58,"No, wrong category",1,[DMTR] Transmission microscopy,,http://fast.hevs.ch/images/subfigures/1471-2202-5-15-4-6.jpg
660808485,FALSE,finalized,2,1/27/15 14:19,"No, wrong category",1,"[GGEL] Chromatography, Gel",,http://fast.hevs.ch/images/subfigures/1471-2202-8-75-4-12.jpg
660808486,FALSE,finalized,3,1/27/15 15:43,Compound image,0.3407,[DRUS] Ultrasound,,http://fast.hevs.ch/images/subfigures/1471-2156-11-109-2-8.jpg
660808487,FALSE,finalized,2,1/27/15 16:18,"No, wrong category",1,"[GGEL] Chromatography, Gel",,http://fast.hevs.ch/images/subfigures/1471-2202-8-59-4-5.jpg
660808488,FALSE,finalized,3,1/27/15 14:10,"No, wrong category",0.6714,[DMTR] Transmission microscopy,,http://fast.hevs.ch/images/subfigures/1478-1336-1-5-3-7.jpg
660808489,FALSE,finalized,2,1/27/15 16:40,"No, wrong category",1,[GHDR] Hand-drawn sketches,,http://fast.hevs.ch/images/subfigures/1471-2407-9-158-3-7.jpg
660808490,FALSE,finalized,3,1/27/15 15:30,"No, wrong category",0.6611,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/1471-2091-11-23-4-2.jpg
660808491,FALSE,finalized,2,1/27/15 12:43,"Yes, perfect classification",1,[DMLI] Light microscopy,,http://fast.hevs.ch/images/subfigures/1471-2407-7-169-1-1.jpg
660808492,FALSE,finalized,3,1/27/15 17:20,"Yes, perfect classification",0.6822,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2199-10-31-2-7.jpg
660808493,FALSE,finalized,3,1/27/15 15:32,"Yes, perfect classification",0.648,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1465-9921-12-105-3-2.jpg
660808494,FALSE,finalized,2,1/27/15 13:06,"Yes, perfect classification",1,[DMLI] Light microscopy,,http://fast.hevs.ch/images/subfigures/1476-9255-7-46-1-7.jpg
660808495,FALSE,finalized,2,1/27/15 13:42,"No, wrong category",1,"[DRXR] X-Ray, 2D Radiography",,http://fast.hevs.ch/images/subfigures/1471-2229-8-74-4-11.jpg
660808496,FALSE,finalized,2,1/27/15 15:58,"No, wrong category",1,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/1744-8069-3-1-1-2.jpg
660808497,FALSE,finalized,2,1/27/15 15:59,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2105-10-77-4-4.jpg
660808498,FALSE,finalized,3,1/27/15 13:33,"No, wrong category",0.6786,"[GGEL] Chromatography, Gel",,http://fast.hevs.ch/images/subfigures/1471-2180-10-248-1-6.jpg
660808499,FALSE,finalized,3,1/27/15 15:40,"No, wrong category",0.6628,[GFLO] Flowcharts,,http://fast.hevs.ch/images/subfigures/1471-213X-10-95-3-1.jpg
660808500,FALSE,finalized,2,1/27/15 15:55,"Yes, perfect classification",1,[DMLI] Light microscopy,,http://fast.hevs.ch/images/subfigures/1471-2369-6-4-7-4.jpg
660808501,FALSE,finalized,2,1/27/15 13:05,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2121-6-25-2-4.jpg
660808502,FALSE,finalized,2,1/27/15 14:07,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2229-9-145-4-5.jpg
660808503,FALSE,finalized,3,1/27/15 15:13,"No, wrong category",0.6533,[GNCP] Non-clinical photos,,http://fast.hevs.ch/images/subfigures/1477-7827-8-63-5-2.jpg
660808504,FALSE,finalized,2,1/27/15 17:02,"No, wrong category",1,[GFLO] Flowcharts,,http://fast.hevs.ch/images/subfigures/1423-0127-18-21-4-1.jpg
660808505,FALSE,finalized,3,1/27/15 14:56,"No, wrong category",0.6939,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/1471-2253-11-1-2-8.jpg
660808506,FALSE,finalized,3,1/27/15 14:43,"Yes, perfect classification",0.6736,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2202-11-123-3-2.jpg
660808507,FALSE,finalized,3,1/27/15 14:51,"No, wrong category",0.6696,[GHDR] Hand-drawn sketches,,http://fast.hevs.ch/images/subfigures/1479-5876-5-52-7-5.jpg
660808508,FALSE,finalized,2,1/27/15 15:19,"No, wrong category",1,[DVOR] Other organs,,http://fast.hevs.ch/images/subfigures/1471-2121-10-73-8-4.jpg
660808509,FALSE,finalized,2,1/27/15 14:50,"No, wrong category",1,[DRUS] Ultrasound,,http://fast.hevs.ch/images/subfigures/1471-2202-5-9-6-8.jpg
660808510,FALSE,finalized,2,1/27/15 15:24,"No, wrong category",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2164-8-53-1-18.jpg
660808511,FALSE,finalized,2,1/27/15 13:56,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2105-10-121-4-5.jpg
660808512,FALSE,finalized,3,1/27/15 16:16,"No, wrong category",0.3553,"[GGEL] Chromatography, Gel",,http://fast.hevs.ch/images/subfigures/1475-2875-8-1-5-3.jpg
660808513,FALSE,finalized,2,1/27/15 14:31,"No, wrong category",1,[DRCT] Computerized Tomography,,http://fast.hevs.ch/images/subfigures/1471-2202-11-37-4-14.jpg
660808514,FALSE,finalized,3,1/27/15 14:39,"Yes, perfect classification",0.6652,[DMLI] Light microscopy,,http://fast.hevs.ch/images/subfigures/1471-2407-11-76-4-5.jpg
660808515,FALSE,finalized,3,1/27/15 15:01,"Yes, perfect classification",0.6681,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2105-10-359-3-3.jpg
660808516,FALSE,finalized,2,1/27/15 14:16,"No, wrong category",1,"[GGEL] Chromatography, Gel",,http://fast.hevs.ch/images/subfigures/1471-2180-8-90-4-6.jpg
660808517,FALSE,finalized,2,1/27/15 14:35,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/IJBI2008-341684-4.009.jpg
660808518,FALSE,finalized,2,1/27/15 14:33,"No, wrong category",1,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/1471-2148-10-286-2-10.jpg
660808519,FALSE,finalized,2,1/27/15 14:01,"No, wrong category",1,"[GGEL] Chromatography, Gel",,http://fast.hevs.ch/images/subfigures/1472-6750-9-101-5-3.jpg
660808520,FALSE,finalized,3,1/27/15 15:02,"No, wrong category",0.6652,[GFLO] Flowcharts,,http://fast.hevs.ch/images/subfigures/1471-2164-10-134-2-3.jpg
660808521,FALSE,finalized,2,1/27/15 13:49,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2202-8-75-4-3.jpg
660808522,FALSE,finalized,2,1/27/15 14:16,"No, wrong category",1,[GTAB] Tables and forms,,http://fast.hevs.ch/images/subfigures/1471-2105-10-359-5-3.jpg
660808523,FALSE,finalized,2,1/27/15 16:45,"No, wrong category",1,[GHDR] Hand-drawn sketches,,http://fast.hevs.ch/images/subfigures/1471-2202-3-1-2-6.jpg
660808524,FALSE,finalized,3,1/27/15 14:06,"No, wrong category",0.6816,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2164-8-53-1-23.jpg
660808525,FALSE,finalized,3,1/27/15 14:41,"No, wrong category",0.6672,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2164-8-53-1-4.jpg
660808526,FALSE,finalized,3,1/27/15 17:06,"No, wrong category",0.6829,[DMTR] Transmission microscopy,,http://fast.hevs.ch/images/subfigures/1742-2094-7-28-1-1.jpg
660808527,FALSE,finalized,2,1/27/15 17:02,"No, wrong category",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-213X-11-45-2-2.jpg
660808528,FALSE,finalized,3,1/27/15 15:00,"No, wrong category",0.6417,[GFLO] Flowcharts,,http://fast.hevs.ch/images/subfigures/1471-2164-7-275-3-2.jpg
660808529,FALSE,finalized,2,1/27/15 12:37,"No, wrong category",1,[GNCP] Non-clinical photos,,http://fast.hevs.ch/images/subfigures/1742-9994-7-31-25-7.jpg
660808530,FALSE,finalized,2,1/27/15 13:14,"No, wrong category",1,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/1755-8166-1-21-4-2.jpg
660808531,FALSE,finalized,3,1/27/15 15:14,"Yes, perfect classification",0.6329,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1741-7007-9-18-1-3.jpg
660808532,FALSE,finalized,2,1/27/15 14:57,"No, wrong category",1,[DMFL] Fluorescence microscopy,,http://fast.hevs.ch/images/subfigures/1471-2407-8-300-2-11.jpg
660808533,FALSE,finalized,3,1/27/15 15:21,"Yes, perfect classification",0.7064,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1742-9994-5-9-2-1.jpg
660808534,FALSE,finalized,2,1/27/15 12:49,"No, wrong category",1,[GGEN] Gene sequence,,http://fast.hevs.ch/images/subfigures/1744-9081-6-51-1-3.jpg
660808535,FALSE,finalized,3,1/27/15 14:20,"Yes, perfect classification",0.6314,[DMTR] Transmission microscopy,,http://fast.hevs.ch/images/subfigures/1472-6750-10-80-8-3.jpg
660808536,FALSE,finalized,2,1/27/15 14:57,"No, wrong category",1,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/1750-1172-1-35-1-1.jpg
660808537,FALSE,finalized,2,1/27/15 14:49,"No, wrong category",1,[GFLO] Flowcharts,,http://fast.hevs.ch/images/subfigures/1741-7015-4-37-3-1.jpg
660808538,FALSE,finalized,3,1/27/15 13:02,"No, wrong category",0.6701,[DRAN] Angiography,,http://fast.hevs.ch/images/subfigures/1477-3155-9-50-3-1.jpg
660808539,FALSE,finalized,3,1/27/15 15:16,"No, wrong category",0.6374,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/1465-9921-11-164-2-1.jpg
660808540,FALSE,finalized,2,1/27/15 13:42,"Yes, perfect classification",1,[DMFL] Fluorescence microscopy,,http://fast.hevs.ch/images/subfigures/1471-213X-6-42-7-8.jpg
660808541,FALSE,finalized,3,1/27/15 15:07,"Yes, perfect classification",0.346,"[GGEL] Chromatography, Gel",,http://fast.hevs.ch/images/subfigures/ar2808-1-5.jpg
660808542,FALSE,finalized,3,1/27/15 15:43,"No, wrong category",0.3464,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/1472-6769-9-1-4-20.jpg
660808543,FALSE,finalized,2,1/27/15 16:36,"No, wrong category",1,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/1471-2202-6-6-13-3.jpg
660808544,FALSE,finalized,2,1/27/15 13:30,"No, wrong category",1,[DRUS] Ultrasound,,http://fast.hevs.ch/images/subfigures/1471-2202-12-122-3-9.jpg
660808545,FALSE,finalized,2,1/27/15 15:21,"No, wrong category",1,[DVOR] Other organs,,http://fast.hevs.ch/images/subfigures/1750-1172-2-34-2-1.jpg
660808546,FALSE,finalized,3,1/27/15 16:14,"No, wrong category",0.6596,[GHDR] Hand-drawn sketches,,http://fast.hevs.ch/images/subfigures/1471-2407-8-291-1-6.jpg
660808547,FALSE,finalized,2,1/27/15 17:25,"No, wrong category",1,[GSCR] Screenshots,,http://fast.hevs.ch/images/subfigures/1750-1326-4-14-4-1.jpg
660808548,FALSE,finalized,2,1/27/15 13:29,"No, wrong category",1,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/1741-7007-8-24-2-4.jpg
660808549,FALSE,finalized,3,1/27/15 13:44,"Yes, perfect classification",0.6381,[DMTR] Transmission microscopy,,http://fast.hevs.ch/images/subfigures/1477-7827-7-124-1-8.jpg
660808550,FALSE,finalized,3,1/27/15 13:31,"No, wrong category",0.6447,[GHDR] Hand-drawn sketches,,http://fast.hevs.ch/images/subfigures/1752-0509-5-59-5-7.jpg
660808551,FALSE,finalized,2,1/27/15 14:13,"No, wrong category",1,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/1755-8794-1-31-3-2.jpg
660808552,FALSE,finalized,2,1/27/15 15:52,"No, wrong category",1,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/1476-4598-9-60-2-2.jpg
660808553,FALSE,finalized,2,1/27/15 16:03,Compound image,1,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/1744-8069-5-75-8-5.jpg
660808554,FALSE,finalized,3,1/27/15 16:35,"Yes, perfect classification",0.6518,[DMFL] Fluorescence microscopy,,http://fast.hevs.ch/images/subfigures/1756-6606-3-4-2-12.jpg
660808555,FALSE,finalized,3,1/27/15 14:23,"No, wrong category",1,[GHDR] Hand-drawn sketches,,http://fast.hevs.ch/images/subfigures/1471-2164-8-396-2-4.jpg
660808556,FALSE,finalized,3,1/27/15 16:30,"No, wrong category",0.6605,[GSYS] System overviews,,http://fast.hevs.ch/images/subfigures/gb-2009-10-10-r111-2-3.jpg
660808557,FALSE,finalized,3,1/27/15 15:13,"Yes, perfect classification",0.6652,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2105-9-463-1-2.jpg
660808558,FALSE,finalized,3,1/27/15 15:53,"No, wrong category",0.6612,"[GGEL] Chromatography, Gel",,http://fast.hevs.ch/images/subfigures/1476-4598-6-22-3-1.jpg
660808559,FALSE,finalized,2,1/27/15 15:00,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1476-4598-8-16-1-1.jpg
660808560,FALSE,finalized,2,1/27/15 14:17,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1472-6807-8-41-1-12.jpg
660808561,FALSE,finalized,2,1/27/15 12:30,"Yes, perfect classification",1,"[GFIG] Statistical figures, graphs, charts",,http://fast.hevs.ch/images/subfigures/1471-2164-11-514-6-6.jpg
