subject,modeldate,party,startdate,enddate,pollster,grade,samplesize,population,weight,influence,multiversions,tracking,approve,disapprove,approve_adjusted,disapprove_adjusted,timestamp,url
Biden,2022-05-01,D,2021-16-07,2021-18-07,Morning Consult,B,766,rv,0.81240438,0,,,86,10,87.641575,9.0631371,2022-05-01 09:17,https://assets.morningconsult.com/wp-uploads/2021/07/21050659/2107068_crosstabs_POLITICO_RVs_v1_LM.pdf
Biden,2022-05-01,D,2021-15-07,2021-19-07,AP-NORC,,614.76,a,0.94851016,0,,,90,8,88.946543,8.2420156,2022-05-01 09:17,https://apnorc.org/projects/many-have-doubts-about-covid-19-vaccine-effectiveness-against-new-strains/?utm_source=rss&utm_medium=rss&utm_campaign=many-have-doubts-about-covid-19-vaccine-effectiveness-against-new-strains
Biden,2022-05-01,D,2021-17-07,2021-20-07,YouGov,B+,516,a,0.49031835,0,,,88,6,90.79684,5.5399836,2022-05-01 09:17,https://docs.cdn.yougov.com/1aaz80mjhy/econTabReport.pdf
Biden,2022-05-01,D,2021-17-07,2021-20-07,American Research Group,C+,360,a,0.54818713,0,,,96,2,93.533821,4.2626894,2022-05-01 09:17,https://americanresearchgroup.com/economy/
Biden,2022-05-01,D,2021-20-07,2021-21-07,Harris Insights & Analytics,B+,351,rv,0.54877323,0,,,93,7,92.710964,6.6333444,2022-05-01 09:17,https://thehill.com/hilltv/what-americas-thinking/564836-poll-67-percent-approve-of-bidens-handling-of-the-pandemic
Biden,2022-05-01,D,2021-19-07,2021-23-07,Echelon Insights,B/C,481,rv,0.7213626,0,,,93,5,92.380668,5.9204437,2022-05-01 09:17,http://60p3co1nax34ovc830mr2sak-wpengine.netdna-ssl.com/wp-content/uploads/July-Omnibus-External-Crosstabs.pdf
Biden,2022-05-01,D,2021-24-07,2021-27-07,YouGov,B+,532,a,0.50673078,0,,,85,8,87.79684,7.5399836,2022-05-01 09:17,https://docs.cdn.yougov.com/v60y11605p/econTabReport.pdf
Biden,2022-05-01,D,2021-27-07,2021-02-08,Quinnipiac University,A-,348.3,a,0.69006721,0,,,92,7,90.631675,7.9773961,2022-05-01 09:17,https://poll.qu.edu/poll-release?releaseid=3814
Biden,2022-05-01,D,2021-29-07,2021-02-08,Global Strategy Group/GBAO (Navigator Research),B/C,420,rv,0.48486594,0,,,88,10,87.700495,10.026864,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2021/08/Navigator-Toplines-08.03.2021.pdf
Biden,2022-05-01,D,2021-30-07,2021-02-08,YouGov,B+,548,a,0.51812815,0,,,84,10,86.79684,9.5399836,2022-05-01 09:17,https://docs.cdn.yougov.com/40k9knkv6y/20210803_yahoo_vaccine_tabs.pdf
Biden,2022-05-01,D,2021-31-07,2021-02-08,Morning Consult,B,843,a,0.79911073,0,,,85,11,86.641575,10.063137,2022-05-01 09:17,https://assets.morningconsult.com/wp-uploads/2021/08/04063651/2107143_crosstabs_POLITICO_Adult_Adults_v1_SH.pdf
Biden,2022-05-01,D,2021-02-08,2021-02-08,Data for Progress,B,599,a,0.96081104,0,,,88.01,9.94,88.465118,9.4671697,2022-05-01 09:17,https://docs.google.com/spreadsheets/d/1EEYa_hGSGSa6Su7ZQUJxP25SDteMW6kwv48RfAi6oVk/edit#gid=0
Biden,2022-05-01,D,2021-31-07,2021-03-08,YouGov,B+,510,a,0.48011234,0,,,87,10,89.79684,9.5399836,2022-05-01 09:17,https://docs.cdn.yougov.com/8w7calyx30/econTabReport.pdf
Biden,2022-05-01,D,2021-04-08,2021-05-08,Harris Insights & Analytics,B+,408,rv,0.5938936,0,,,93,7,92.710964,6.6333444,2022-05-01 09:17,https://thehill.com/hilltv/what-americas-thinking/567222-poll-55-percent-of-voters-approve-of-biden-as-president-47
Biden,2022-05-01,D,2021-07-08,2021-10-08,Fox News/Beacon Research/Shaw & Co. Research,A,410.82,rv,0.83653558,0,,,89,8,89.047033,7.548362,2022-05-01 09:17,https://static.foxnews.com/foxnews.com/content/uploads/2021/08/Fox_August-7-10-2021_National_Topline_August-11-Release.pdf
Biden,2022-05-01,D,2021-07-08,2021-10-08,YouGov,B+,511,a,0.47974622,0,,,83,10,85.79684,9.5399836,2022-05-01 09:17,https://docs.cdn.yougov.com/gh8y14nnzo/econTabReport.pdf
Biden,2022-05-01,D,2021-02-08,2021-17-08,Gallup,B+,151,a,0.32186164,0,,,86,14,85.251129,13.841804,2022-05-01 09:17,https://news.gallup.com/poll/354017/mostly-pre-afghanistan-turmoil-biden-job-approval.aspx
Biden,2022-05-01,D,2021-12-08,2021-16-08,Global Strategy Group/GBAO (Navigator Research),B/C,410.41,rv,0.46849145,0,,,88,9,87.700495,9.0268637,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2021/08/Navigator-Update-8.19.2021.pdf?emci=2291bdf7-7300-ec11-b563-501ac57b8fa7&emdi=e8ff3d2e-d200-ec11-b563-501ac57b8fa7&ceid=1280100
Biden,2022-05-01,D,2021-12-08,2021-16-08,AP-NORC,,795.34,a,1.1603721,0,,,86,14,84.946543,14.242016,2022-05-01 09:17,https://apnorc.org/projects/fewer-approve-of-bidens-handling-of-the-pandemic/
Biden,2022-05-01,D,2021-12-08,2021-18-08,Susquehanna Polling & Research Inc.,B+,221,lv,0.45421255,0,,,87,10,87.260087,9.4227198,2022-05-01 09:17,https://www.scribd.com/document/520863313/The-Federalist-Susquehanna-Poll-August-12-18-2021#fullscreen&from_embed
Biden,2022-05-01,D,2021-13-08,2021-16-08,Morning Consult,B,802,rv,0.66161082,0,,,83,11,84.641575,10.063137,2022-05-01 09:17,https://assets.morningconsult.com/wp-uploads/2021/08/18070558/2108064_crosstabs_POLITICO_RVs_v1-1.pdf
Biden,2022-05-01,D,2021-13-08,2021-19-08,Ipsos,B-,2033,a,1.5861909,0,,,86,11,86.717747,9.1638571,2022-05-01 09:17,https://twitter.com/Cmkahn/status/1431768710914658307?s=20
Biden,2022-05-01,D,2021-14-08,2021-17-08,YouGov,B+,509,a,0.47130658,0,,,84,10,86.79684,9.5399836,2022-05-01 09:17,https://docs.cdn.yougov.com/oacaip2ls4/econTabReport.pdf
Biden,2022-05-01,D,2021-13-08,2021-18-08,Echelon Insights,B/C,459,rv,0.70074135,0,,,89,8,88.380668,8.9204437,2022-05-01 09:17,https://echeloninsights.com/in-the-news/august-omnibus-covid/
Biden,2022-05-01,D,2021-16-08,2021-18-08,YouGov,B+,575,a,0.53160959,0,,,86,10,88.79684,9.5399836,2022-05-01 09:17,https://docs.cdn.yougov.com/2duhahheqq/20210819_yahoo_vaccine_tabs.pdf
Biden,2022-05-01,D,2021-17-08,2021-20-08,American Research Group,C+,356,rv,0.54658215,0,,,94,4,91.533821,6.2626894,2022-05-01 09:17,https://americanresearchgroup.com/economy/
Biden,2022-05-01,D,2021-20-08,2021-22-08,Harris Insights & Analytics,B+,1053,rv,1.3034623,0,,,91,9,90.710964,8.6333444,2022-05-01 09:17,https://thehill.com/hilltv/what-americas-thinking/569035-poll-bidens-job-approval-drops-6-points-afghanistan-fallout
Biden,2022-05-01,D,2021-19-08,2021-22-08,Morning Consult,B,828,a,0.66283843,0,,,84,11,85.641575,10.063137,2022-05-01 09:17,https://assets.morningconsult.com/wp-uploads/2021/08/24134206/2108093_crosstabs_CORONAVIRUS_CONTENT_RETURN_TO_NORMAL_Adults_v1_NP-1.pdf
Biden,2022-05-01,D,2021-19-08,2021-23-08,Suffolk University,B+,326,rv,0.64849432,0,,,94,4,93.689465,4.2160633,2022-05-01 09:17,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2021/8_24_2021_tables_pdftxt.pdf?la=en&hash=3FC4396041734775A3166CCAA81790D0EEB98D5F
Biden,2022-05-01,D,2021-03-08,2021-07-09,SSRS,C,741.65,a,0.84166601,0,,,92,8,90.712418,8.3678948,2022-05-01 09:17,http://cdn.cnn.com/cnn/2021/images/09/10/rel5a.-.biden.us.economy.pdf
Biden,2022-05-01,D,2021-21-08,2021-24-08,YouGov,B+,529,a,0.48210728,0,,,87,7,89.79684,6.5399836,2022-05-01 09:17,https://docs.cdn.yougov.com/0v9p6tn6ur/econTabReport.pdf
Biden,2022-05-01,D,2021-26-08,2021-30-08,Global Strategy Group/GBAO (Navigator Research),B/C,420.84,rv,0.47663718,0,,,84,14,83.700495,14.026864,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2021/08/Navigator-Update-09.01.2021.pdf
Biden,2022-05-01,D,2021-26-08,2021-31-08,Marist College,A,412.2,rv,0.84794859,0,,,88,10,86.924825,10.832766,2022-05-01 09:17,https://maristpoll.marist.edu/wp-content/uploads/2021/09/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_CV202109011543.pdf
Biden,2022-05-01,D,2021-27-08,2021-30-08,Ipsos,B-,465,a,0.48735154,0,,,82,38,82.717747,36.163857,2022-05-01 09:17,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-08/Reuters%20Ipsos%20News%20Issue%20Poll%20-%20%20Afghanistan%2027%20thru%2030%20August%202021%20topline%20.pdf
Biden,2022-05-01,D,2021-28-08,2021-30-08,Morning Consult,B,777,rv,0.68462505,0,,,86,11,87.641575,10.063137,2022-05-01 09:17,https://assets.morningconsult.com/wp-uploads/2021/09/01065758/2108171_crosstabs_POLITICO_RVs_v1_SH-1.pdf
Biden,2022-05-01,D,2021-28-08,2021-31-08,YouGov,B+,550,a,0.49621847,0,,,84,7,86.79684,6.5399836,2022-05-01 09:17,https://docs.cdn.yougov.com/3gw2x4kv4w/econTabReport.pdf
Biden,2022-05-01,D,2021-29-08,2021-01-09,ABC News/The Washington Post,A+,301.8,a,0.66000494,0,,,89,10,88.652744,10.191425,2022-05-01 09:17,https://docs.google.com/spreadsheets/d/1qAENBWEPnbKnxjomu1uZ0Tdt4euV7k-rLKiTK3CaaL0/edit#gid=0
Biden,2022-05-01,D,2021-30-08,2021-01-09,YouGov,B+,550,a,0.49798532,0,,,81,13,83.79684,12.539984,2022-05-01 09:17,https://docs.cdn.yougov.com/5vz7saf6pq/20210901_yahoo_vaccine_tabs.pdf
Biden,2022-05-01,D,2021-04-09,2021-05-09,Redfield & Wilton Strategies,B/C,596,a,0.66542951,0,,,77,9,80.518506,10.149439,2022-05-01 09:17,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-4-5-september/
Biden,2022-05-01,D,2021-04-09,2021-07-09,YouGov,B+,506,a,0.452092,0,,,79,13,81.79684,12.539984,2022-05-01 09:17,https://docs.cdn.yougov.com/hlzpfslijb/econTabReport.pdf
Biden,2022-05-01,D,2021-08-09,2021-09-09,Harris Insights & Analytics,B+,723,rv,1.0131784,0,,,87,13,86.710964,12.633344,2022-05-01 09:17,https://mediarelations.gwu.edu/new-gw-poll-shows-most-americans-approve-biden-confident-future-us
Biden,2022-05-01,D,2021-09-09,2021-13-09,Global Strategy Group/GBAO (Navigator Research),B/C,417.9,rv,0.47359153,0,,,87,11,86.700495,11.026864,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2021/09/Navigator-Update-09.15.2021.pdf
Biden,2022-05-01,D,2021-07-09,2021-16-09,Marquette,,426,a,0.56167964,0,,,92,8,90.719531,8.6398713,2022-05-01 09:17,https://law.marquette.edu/poll/wp-content/uploads/2021/09/MLSPSC04Toplines.html#B5:_Biden_COVID_approval
Biden,2022-05-01,D,2021-10-09,2021-13-09,Quinnipiac University,A-,338.8,a,0.64679768,0,,,92,6,90.631675,6.9773961,2022-05-01 09:17,https://poll.qu.edu/poll-release?releaseid=3819
Biden,2022-05-01,D,2021-12-09,2021-14-09,YouGov,B+,552,a,0.47787101,0,,,85,8,87.79684,7.5399836,2022-05-01 09:17,https://docs.cdn.yougov.com/lib6k0abqf/econTabReport.pdf
Biden,2022-05-01,D,2021-12-09,2021-15-09,Fox News/Beacon Research/Shaw & Co. Research,A,440.88,rv,0.88428059,0,,,89,11,89.047033,10.548362,2022-05-01 09:17,https://static.foxnews.com/foxnews.com/content/uploads/2021/09/Fox_September-12-15_National_Topline_September-19-Release.pdf
Biden,2022-05-01,D,2021-14-09,2021-20-09,YouGov,B+,1092,a,0.9374241,0,,,81,13,83.79684,12.539984,2022-05-01 09:17,https://docs.cdn.yougov.com/122f0nkweu/20210920_yahoo_vaccine_tabs.pdf
Biden,2022-05-01,D,2021-18-09,2021-20-09,Morning Consult,B,775,rv,0.80629874,0,,,80,14,81.641575,13.063137,2022-05-01 09:17,https://assets.morningconsult.com/wp-uploads/2021/09/21221706/2109121_crosstabs_POLITICO_34B_INFRASTRUCTURE_RVs_v1_SH.pdf
Biden,2022-05-01,D,2021-17-09,2021-20-09,American Research Group,C+,354,a,0.54204623,0,,,92,4,89.533821,6.2626894,2022-05-01 09:17,https://americanresearchgroup.com/economy/
Biden,2022-05-01,D,2021-17-09,2021-23-09,Echelon Insights,B/C,421,rv,0.66151441,0,,,83,12,82.380668,12.920444,2022-05-01 09:17,https://echeloninsights.com/in-the-news/september-omnibus-political/
Biden,2022-05-01,D,2021-18-09,2021-21-09,YouGov,B+,535,a,0.46406081,0,,,86,8,88.79684,7.5399836,2022-05-01 09:17,https://docs.cdn.yougov.com/h4zvi2yb6c/econTabReport.pdf
Biden,2022-05-01,D,2021-19-09,2021-20-09,Redfield & Wilton Strategies,B/C,592,a,0.58564323,0,,,82,7,85.518506,8.1494395,2022-05-01 09:17,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-19-20-september/
Biden,2022-05-01,D,2021-16-09,2021-29-09,Public Religion Research Institute,A/B,813,a,1.289618,0,,,90,10,88.831365,10.274809,2022-05-01 09:17,https://www.prri.org/research/competing-visions-of-america-an-evolving-identity-or-a-culture-under-attack/
Biden,2022-05-01,D,2021-23-09,2021-27-09,AP-NORC,,505.54,a,0.86888111,0,,,86,13,84.946543,13.242016,2022-05-01 09:17,https://apnorc.org/projects/half-support-vaccine-mandates-amidst-delta-surge/?utm_source=rss&utm_medium=rss&utm_campaign=half-support-vaccine-mandates-amidst-delta-surge
Biden,2022-05-01,D,2021-23-09,2021-27-09,Global Strategy Group/GBAO (Navigator Research),B/C,420,rv,0.47624159,0,,,84,14,83.700495,14.026864,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2021/10/Navigator-Toplines-09.28.2021.pdf
Biden,2022-05-01,D,2021-26-09,2021-28-09,YouGov,B+,493,a,0.44951576,0,,,81,14,83.79684,13.539984,2022-05-01 09:17,https://docs.cdn.yougov.com/ab8vvo6g3z/econTabReport.pdf
Biden,2022-05-01,D,2021-01-10,2021-04-10,YouGov,B+,562,a,0.53564984,0,,,81,16,83.79684,15.539984,2022-05-01 09:17,https://docs.cdn.yougov.com/a6ira9rwv9/20211001_yahoo_vaccine_tabs.pdf
Biden,2022-05-01,D,2021-02-10,2021-04-10,Morning Consult,B,745,rv,0.76359672,0,,,82,13,83.641575,12.063137,2022-05-01 09:17,https://www.politico.com/f/?id=0000017c-5392-d47e-ab7e-dfb2c5590000
Biden,2022-05-01,D,2021-01-10,2021-04-10,Quinnipiac University,A-,384.54,a,0.72315346,0,,,87,10,85.631675,10.977396,2022-05-01 09:17,https://poll.qu.edu/poll-release?releaseid=3824
Biden,2022-05-01,D,2021-03-10,2021-05-10,YouGov,B+,504,a,0.48200138,0,,,85,11,87.79684,10.539984,2022-05-01 09:17,https://docs.cdn.yougov.com/j46zs8picp/econTabReport.pdf
Biden,2022-05-01,D,2021-05-10,2021-05-10,Redfield & Wilton Strategies,B/C,601,rv,0.55367979,0,,,77,6,80.518506,7.1494395,2022-05-01 09:17,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-5-october/
Biden,2022-05-01,D,2021-07-10,2021-11-10,Global Strategy Group/GBAO (Navigator Research),B/C,420.42,rv,0.47931659,0,,,87,10,86.700495,10.026864,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2021/10/Navigator-Toplines-10.13.2021.pdf
Biden,2022-05-01,D,2021-09-10,2021-12-10,YouGov,B+,498,a,0.50254945,0,,,82,11,84.79684,10.539984,2022-05-01 09:17,https://docs.cdn.yougov.com/h2rgoa7a3x/econTabReport.pdf
Biden,2022-05-01,D,2021-11-10,2021-13-10,RMG Research,B-,432,rv,0.70893388,0,,,87,10,87.315954,9.5720168,2022-05-01 09:17,https://scottrasmussen.com/biden-approval-underwater-on-immigration-taxes-govt-spending-economy-national-security-healthcare/
Biden,2022-05-01,D,2021-13-10,2021-17-10,Selzer & Co.,A+,317,a,0.70220667,0,,,88,8,87.387575,8.5952255,2022-05-01 09:17,https://www.grinnell.edu/sites/default/files/docs/2021-10/GCNP%20Oct21%20Toplines%20Methodology%20Crosstabs%20v2.pdf
Biden,2022-05-01,D,2021-15-10,2021-19-10,Echelon Insights,B/C,448,rv,0.6856911,0,,,89,10,88.380668,10.920444,2022-05-01 09:17,http://60p3co1nax34ovc830mr2sak-wpengine.netdna-ssl.com/wp-content/uploads/October-Omnibus-External-Crosstabs.pdf
Biden,2022-05-01,D,2021-16-10,2021-18-10,Morning Consult,B,777,rv,0.78780202,0,,,82,14,83.641575,13.063137,2022-05-01 09:17,https://assets.morningconsult.com/wp-uploads/2021/10/20054637/2110084_crosstabs_POLITICO_RVs_v1_SH.pdf
Biden,2022-05-01,D,2021-17-10,2021-17-10,Redfield & Wilton Strategies,B/C,599,rv,0.54671237,0,,,80,10,83.518506,11.149439,2022-05-01 09:17,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-17-october/
Biden,2022-05-01,D,2021-16-10,2021-19-10,Fox News/Beacon Research/Shaw & Co. Research,A,391.17,rv,0.78793834,0,,,85,12,85.047033,11.548362,2022-05-01 09:17,https://static.foxnews.com/foxnews.com/content/uploads/2021/10/Fox_October-16-19_National_Topline_October-20-Release.pdf
Biden,2022-05-01,D,2021-16-10,2021-19-10,YouGov,B+,498,a,0.52942477,0,,,80,14,82.79684,13.539984,2022-05-01 09:17,https://docs.cdn.yougov.com/mzvq4c7ty8/econTabReport.pdf
Biden,2022-05-01,D,2021-17-10,2021-21-10,Georgetown University (Battleground),A/B,489,rv,0.87003293,0,,,90,7,88.730631,7.9656235,2022-05-01 09:17,https://georgetown.app.box.com/s/gf6q1auy6spkbvo1tc5816o6bgw4ey47
Biden,2022-05-01,D,2021-17-10,2021-20-10,American Research Group,C+,350,a,0.53767595,0,,,91,6,88.533821,8.2626894,2022-05-01 09:17,https://americanresearchgroup.com/economy/
Biden,2022-05-01,D,2021-20-10,2021-23-10,Harris Insights & Analytics,B+,1010,rv,1.2270468,0,,,77,9,76.710964,8.6333444,2022-05-01 09:17,https://thehill.com/hilltv/what-americas-thinking/579124-poll-biden-approval-slips-5-points-to-42-percent
Biden,2022-05-01,D,2021-22-10,2021-25-10,Global Strategy Group/GBAO (Navigator Research),B/C,430.43,rv,0.48233874,0,,,84,13,83.700495,13.026864,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2021/10/Navigator-Topline-F10.25.21.pdf?emci=8fb24a08-3538-ec11-9820-c896653b26c8&emdi=a9ae22ec-9c38-ec11-9820-c896653b26c8&ceid=1280100
Biden,2022-05-01,D,2021-24-10,2021-26-10,YouGov,B+,507,a,0.52781437,0,,,84,9,86.79684,8.5399836,2022-05-01 09:17,https://docs.cdn.yougov.com/qwffht37bk/econTabReport.pdf
Biden,2022-05-01,D,2021-27-10,2021-28-10,Harris Insights & Analytics,B+,635,rv,0.79738495,0,,,82,14,81.710964,13.633344,2022-05-01 09:17,https://harvardharrispoll.com/wp-content/uploads/2021/11/HHP_October2021_Crosstabs.pdf
Biden,2022-05-01,D,2021-30-10,2021-01-11,Morning Consult,B,724,rv,0.7495069,0,,,80,16,81.641575,15.063137,2022-05-01 09:17,https://assets.morningconsult.com/wp-uploads/2021/11/02070634/2110196_crosstabs_POLITICO_RVs_v1_LM.pdf
Biden,2022-05-01,D,2021-31-10,2021-31-10,Redfield & Wilton Strategies,B/C,574,rv,0.55619513,0,,,82,10,85.518506,11.149439,2022-05-01 09:17,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-31-october/
Biden,2022-05-01,D,2021-30-10,2021-02-11,YouGov,B+,515,a,0.51543582,0,,,86,9,88.79684,8.5399836,2022-05-01 09:17,https://docs.cdn.yougov.com/xtubiu759r/econTabReport.pdf
Biden,2022-05-01,D,2021-03-11,2021-05-11,Suffolk University,B+,334,rv,0.66226349,0,,,81,16,80.689465,16.216063,2022-05-01 09:17,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2021/11_8_2021_tables.pdf?la=en&hash=9D71EE1891062534BBCA26BE96FD4E39700398C2
Biden,2022-05-01,D,2021-01-11,2021-09-11,Susquehanna Polling & Research Inc.,B+,320,lv,0.62863121,0,,,84,15,84.260087,14.42272,2022-05-01 09:17,https://www.scribd.com/document/538706653/The-Federalist-Susquehanna-Poll-November-1-9-2021
Biden,2022-05-01,D,2021-04-11,2021-08-11,Global Strategy Group/GBAO (Navigator Research),B/C,431.29,rv,0.48006997,0,,,86,12,85.700495,12.026864,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2021/11/Navigator-Update-11.12.2021.pdf
Biden,2022-05-01,D,2021-04-11,2021-08-11,YouGov,B+,536,a,0.51584364,0,,,84,11,86.79684,10.539984,2022-05-01 09:17,https://docs.cdn.yougov.com/8yndiqueok/20211108_yahoo_vaccine_tabs%20%282%29.pdf
Biden,2022-05-01,D,2021-06-11,2021-09-11,YouGov,B+,520,a,0.495052,0,,,81,10,83.79684,9.5399836,2022-05-01 09:17,https://docs.cdn.yougov.com/87gqotkd1s/econTabReport.pdf
Biden,2022-05-01,D,2021-01-11,2021-16-11,Gallup,B+,216,a,0.44696554,0,,,90,10,89.251129,9.8418039,2022-05-01 09:17,https://news.gallup.com/poll/357545/biden-approval-ratings-mostly-underwater.aspx
Biden,2022-05-01,D,2021-07-11,2021-10-11,ABC News/The Washington Post,A+,270.27,a,0.59388926,0,,,84,15,83.652744,15.191425,2022-05-01 09:17,https://www.washingtonpost.com/context/nov-7-10-2021-washington-post-abc-news-poll/160508a9-cea2-4433-92c8-6dc51838721e/?itid=lk_inline_manual_2
Biden,2022-05-01,D,2021-11-11,2021-15-11,Quinnipiac University,A-,372.06,a,0.72802345,0,,,94,6,92.631675,6.9773961,2022-05-01 09:17,https://poll.qu.edu/poll-release?releaseid=3827
Biden,2022-05-01,D,2021-13-11,2021-15-11,Morning Consult,B,781,rv,0.83508171,0,,,79,16,80.641575,15.063137,2022-05-01 09:17,https://assets.morningconsult.com/wp-uploads/2021/11/17072513/2111084_crosstabs_POLITICO_RVs_v1_SH.pdf
Biden,2022-05-01,D,2021-15-11,2021-15-11,Redfield & Wilton Strategies,B/C,583,rv,0.59716161,0,,,78,9,81.518506,10.149439,2022-05-01 09:17,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-15-november-2021/
Biden,2022-05-01,D,2021-12-11,2021-18-11,Echelon Insights,B/C,421,rv,0.64994828,0,,,89,8,88.380668,8.9204437,2022-05-01 09:17,https://echeloninsights.com/in-the-news/november-omnibus-politics/
Biden,2022-05-01,D,2021-14-11,2021-16-11,YouGov,B+,542,a,0.51288583,0,,,84,12,86.79684,11.539984,2022-05-01 09:17,https://docs.cdn.yougov.com/anoy7rtkl2/econTabReport.pdf
Biden,2022-05-01,D,2021-14-11,2021-17-11,Fox News/Beacon Research/Shaw & Co. Research,A,411.23,rv,0.81872171,0,,,84,14,84.047033,13.548362,2022-05-01 09:17,https://static.foxnews.com/foxnews.com/content/uploads/2021/11/Fox_November-14-17_National_Topline_November-18-Release.pdf
Biden,2022-05-01,D,2021-17-11,2021-19-11,YouGov,B+,577,a,0.5514585,0,,,83,12,85.79684,11.539984,2022-05-01 09:17,https://docs.cdn.yougov.com/glqc6q0m86/20211119_yahoo_vaccine_tabs.pdf
Biden,2022-05-01,D,2021-17-11,2021-20-11,American Research Group,C+,349,a,0.53682562,0.00345601,,,88,8,85.533821,10.262689,2022-05-01 09:17,https://americanresearchgroup.com/economy/
Biden,2022-05-01,D,2021-18-11,2021-22-11,Global Strategy Group/GBAO (Navigator Research),B/C,430,rv,0.49995198,0.00589965,,,85,13,84.700495,13.026864,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2021/12/Navigator-Update-12.02.2021.pdf
Biden,2022-05-01,D,2021-20-11,2021-23-11,YouGov,B+,499,a,0.49165397,0.0108251,,,83,11,85.79684,10.539984,2022-05-01 09:17,https://docs.cdn.yougov.com/79n2jfbdep/econTabReport.pdf
Biden,2022-05-01,D,2021-27-11,2021-30-11,YouGov,B+,502,a,0.51330662,0.03101298,,,85,7,87.79684,6.5399836,2022-05-01 09:17,https://docs.cdn.yougov.com/qxe3vbsvhw/econTabReport.pdf
Biden,2022-05-01,D,2021-30-11,2021-06-12,Marist College,A,361.08,a,0.75233783,0.08177585,,,91,6,89.924825,6.8327661,2022-05-01 09:17,https://maristpoll.marist.edu/wp-content/uploads/2021/12/NPR_Marist-Poll_USA-NOS-and-Tables_202112070936.pdf
Biden,2022-05-01,D,2021-03-12,2021-06-12,Global Strategy Group/GBAO (Navigator Research),B/C,430,rv,0.55936214,0.07095555,,,84,14,83.700495,14.026864,2022-05-01 09:17,https://navigatorresearch.org/wp-content/uploads/2021/12/Navigator-Toplines-12.07.2021.pdf?emci=df590c4d-655c-ec11-94f6-0050f2e65e9b&emdi=7dd29be5-ca5c-ec11-94f6-0050f2e65e9b&ceid=1280100
