Patient_ID,Online_Follower,LinkedIn_Shared,Twitter_Shared,Facebook_Shared,Income,Education_Score,Age,First_Interaction,City_Type,Employer_Category
515377,0,0,0,0,None,None,None,12-Nov-03,I,
515378,0,0,0,0,None,None,None,15-Nov-03,I,
515379,0,0,0,0,None,None,None,22-Nov-03,I,
515381,1,0,1,1,0,None,None,14-Nov-03,A,Education
515383,0,0,0,0,None,None,None,26-Feb-03,F,
515384,1,0,0,1,2,None,36,18-Nov-03,D,Broadcasting
515385,0,0,0,0,2,None,41,28-Jan-03,G,Technology
515386,0,0,0,0,None,None,None,09-Aug-03,,
515388,0,0,0,0,None,None,None,12-Apr-03,D,
515389,0,0,0,1,1,None,47,23-Nov-03,D,
515390,0,0,0,0,None,None,None,21-Nov-03,H,
515391,0,0,0,0,3,None,43,14-Nov-03,D,Technology
515392,0,0,0,0,None,None,None,13-Nov-03,B,
515393,0,0,0,0,None,None,None,23-Nov-03,F,
515395,0,0,0,0,None,None,None,02-Apr-03,H,
515396,0,0,0,0,None,None,None,17-Nov-03,F,
515397,0,0,0,0,None,None,None,19-Nov-03,H,
515398,0,0,0,0,None,None,None,17-Nov-03,,
515399,0,0,0,0,None,None,None,14-Nov-03,H,
515400,0,0,0,0,None,None,None,23-Nov-03,I,
515401,0,0,0,0,None,None,None,22-Nov-03,,
515402,0,0,0,0,None,None,None,20-Nov-03,G,
515403,0,0,0,0,1,None,37,15-Nov-03,H,
515404,0,0,0,0,None,None,None,17-Nov-03,,
515405,0,0,0,0,None,None,None,19-Nov-03,F,
515406,0,0,0,0,None,None,None,23-Sep-03,I,
515407,0,0,0,0,0,None,34,20-Nov-03,D,Transport
515408,0,0,0,0,None,None,None,15-Nov-03,,
515410,0,0,0,0,1,None,47,19-Nov-03,A,
515411,0,0,0,0,None,None,None,16-Nov-03,,
515412,1,1,0,1,1,None,74,14-Nov-03,I,Others
515413,0,0,0,0,None,None,None,19-Nov-03,H,
515414,0,0,0,0,None,None,None,11-Nov-03,E,
515415,0,0,0,0,None,None,None,26-Nov-03,,
515416,0,0,0,0,1,87,42,20-Nov-03,G,Technology
515417,0,0,0,0,None,None,None,20-Nov-03,E,
515418,0,0,0,0,None,None,None,15-Nov-03,H,
515419,0,0,0,0,None,None,None,23-Nov-03,H,
515420,0,0,0,0,None,None,None,22-Nov-03,H,
515421,0,1,0,1,0,None,49,28-Nov-03,F,
515422,0,0,0,0,0,None,69,23-Oct-03,C,Software Industry
515423,0,0,0,0,1,None,None,20-Nov-03,G,Technology
515425,0,0,0,0,None,None,None,26-Nov-03,,
515426,0,0,0,0,None,None,None,22-Nov-03,F,
515427,0,0,0,0,1,None,43,22-Nov-03,E,
515428,0,0,0,0,None,None,None,18-Nov-03,,
515430,0,0,0,0,None,None,None,23-Nov-03,I,
515431,0,0,0,0,None,None,None,21-Nov-03,,
515432,0,0,0,0,2,69.2,42,01-Dec-03,G,Technology
515433,0,0,0,0,0,None,None,27-Nov-03,I,
515434,0,0,0,0,None,None,None,21-Nov-03,,
515435,0,0,1,1,1,80,48,27-Nov-03,H,Technology
515436,0,0,0,0,None,None,None,03-Dec-03,I,
515437,0,0,0,0,0,None,None,03-Dec-03,,
515438,0,0,0,0,None,None,None,26-Nov-03,H,
515439,0,0,0,0,None,None,None,27-Nov-03,H,
515440,0,0,0,0,None,None,None,27-Nov-03,I,
515441,0,0,0,0,1,91.66666667,35,23-May-03,E,Technology
515442,0,0,0,0,0,None,73,27-Nov-03,E,
515443,0,0,0,0,None,None,None,01-Dec-03,B,
515444,0,0,0,0,None,None,None,26-Nov-03,D,
515445,0,0,0,0,None,None,None,29-Nov-03,F,
515446,0,0,0,0,None,None,None,03-Dec-03,D,
515447,0,0,0,0,None,None,None,02-Dec-03,,
515448,0,0,0,0,None,None,None,28-Nov-03,D,
515449,0,0,0,0,None,None,None,17-Nov-03,H,
515450,0,0,0,0,None,None,None,27-Nov-03,,
515452,1,1,1,1,0,None,41,19-May-03,G,
515454,0,0,0,0,None,None,None,05-Dec-03,H,
515455,1,0,1,1,0,None,68,07-Dec-03,A,
515456,0,0,0,0,None,None,None,30-May-03,E,
515457,0,0,0,0,1,None,36,09-Dec-03,E,
515458,0,0,0,0,None,None,None,06-Dec-03,C,
515459,1,1,1,1,0,None,34,02-Dec-03,A,Transport
515460,0,0,0,0,None,None,None,07-Dec-03,H,
515461,0,0,0,0,None,None,None,06-Dec-03,D,
515462,0,0,0,0,0,None,39,25-Jun-03,,
515463,0,0,0,0,0,None,None,10-Dec-03,I,
515465,0,0,0,0,None,None,None,11-Dec-03,,
515466,0,0,0,0,None,None,35,10-Dec-03,H,
515467,0,0,0,0,1,None,None,01-Dec-03,A,Others
515468,0,0,0,0,None,None,None,02-Dec-03,H,
515469,0,0,0,0,0,None,None,01-Dec-03,E,Broadcasting
515470,0,0,0,0,None,None,None,05-Dec-03,F,
515471,0,0,0,0,None,None,None,10-Dec-03,,
515472,0,0,0,0,None,None,None,08-Dec-03,,
515473,0,0,0,0,0,None,56,25-Apr-03,B,
515475,0,0,0,0,None,None,None,02-Dec-03,G,
515476,0,0,0,0,None,None,None,11-Dec-03,E,
515477,0,0,0,0,0,None,43,07-Dec-03,D,Others
515478,0,0,0,0,0,None,None,07-Dec-03,D,
515480,0,0,0,0,None,None,None,12-Dec-03,A,
515481,0,0,0,0,None,None,None,13-Dec-03,D,
515482,0,0,0,0,None,None,None,08-Dec-03,,
515483,0,0,0,0,2,69,35,02-Oct-03,B,Real Estate
515484,0,0,0,0,None,None,None,04-Dec-03,,
515485,0,0,0,0,None,None,None,01-May-03,,
515486,0,0,0,0,None,None,None,09-Dec-03,I,
515487,0,0,0,0,None,None,None,04-Dec-03,D,
515489,0,0,0,0,1,91,74,08-Dec-03,,Transport
515490,0,0,0,0,None,None,None,12-Dec-03,G,
515491,0,0,0,0,None,None,None,10-Dec-03,E,
515492,0,0,0,0,1,None,40,25-Jan-03,B,
515493,0,0,0,0,None,None,None,08-Dec-03,A,
515494,0,0,0,0,None,None,None,13-Dec-03,,
515495,1,1,1,1,2,None,42,06-Dec-03,D,BFSI
515496,0,0,1,0,0,None,55,11-Dec-03,A,
515497,0,0,0,0,None,None,None,11-Dec-03,E,
515498,0,0,0,0,None,None,None,06-Dec-03,B,
515499,1,0,1,0,1,None,45,30-Jan-03,C,Software Industry
515500,0,0,0,0,0,None,None,30-Jan-03,A,
515501,0,0,0,0,None,None,None,15-Dec-03,C,
515502,0,0,0,0,None,None,None,15-Dec-03,H,
515503,0,0,0,0,None,None,None,14-Oct-03,G,
515504,0,0,0,0,None,None,None,12-Dec-03,,
515505,0,0,0,0,None,None,None,07-Dec-03,H,
515506,0,0,0,0,0,None,None,02-Feb-03,A,Broadcasting
515507,0,0,0,0,None,None,None,22-Feb-03,F,
515508,1,0,1,1,0,None,72,27-Feb-03,H,
515509,0,0,0,0,None,None,None,12-Jun-03,A,
515510,0,0,0,0,None,None,None,17-Jun-03,,
515511,1,0,1,0,1,None,47,08-Dec-03,E,Software Industry
515512,0,0,0,0,None,None,None,17-Dec-03,,
515513,1,0,0,0,1,None,43,15-Dec-03,G,Software Industry
515514,0,0,0,0,None,None,None,09-Apr-03,F,
515515,0,0,0,0,None,None,None,08-Dec-03,D,
515516,0,0,0,0,None,None,None,08-Dec-03,H,
515517,1,0,0,1,1,None,38,08-Dec-03,B,Education
515518,0,0,0,0,0,None,None,12-Dec-03,F,Software Industry
515519,0,0,0,0,None,None,None,20-Oct-03,,
515520,0,0,0,0,0,None,42,06-Dec-03,F,
515521,1,0,1,0,2,None,44,08-Dec-03,H,Retail
515523,0,0,0,0,None,None,None,16-Dec-03,,
515524,0,0,0,1,1,76,47,15-Dec-03,C,Consulting
515525,0,0,0,0,None,None,None,13-Dec-03,,
515526,0,0,0,0,None,None,None,14-Dec-03,H,
515527,0,0,0,0,None,None,None,20-Dec-03,,
515529,0,0,0,0,None,None,None,23-Dec-03,D,
515530,0,0,0,0,None,None,None,15-Dec-03,A,
515531,0,0,0,0,None,None,None,23-Dec-03,E,
515532,0,0,0,0,None,None,None,21-Dec-03,C,
515533,0,0,0,0,None,None,None,26-Dec-03,E,
515534,0,0,0,0,None,None,None,19-Dec-03,B,
515535,0,0,0,0,None,None,None,22-Dec-03,C,
515537,0,0,0,0,None,None,None,09-Sep-03,H,
515538,0,0,0,0,None,None,None,22-Dec-03,,
515539,0,0,0,0,None,None,None,22-Dec-03,,
515540,0,0,0,0,None,None,None,25-Dec-03,C,
515541,0,0,0,0,0,None,None,26-Dec-03,G,Software Industry
515542,0,0,0,0,0,None,74,27-Dec-03,E,
515543,0,0,0,0,1,None,None,19-Dec-03,F,Technology
515544,0,0,0,0,None,None,None,08-Jun-03,G,
515545,0,0,0,0,0,None,37,22-Dec-03,B,
515546,0,0,0,0,0,None,37,22-Dec-03,H,
515547,0,1,1,1,1,None,72,30-Dec-03,H,
515548,0,0,0,0,0,None,44,21-Dec-03,G,
515549,0,0,0,0,None,None,None,31-Dec-03,,
515550,0,0,0,0,0,61,37,26-Dec-03,C,Others
515552,0,0,0,0,None,None,None,25-Dec-03,H,
515553,0,0,0,0,None,None,None,01-Jan-04,C,
515554,0,0,0,0,None,None,None,31-Dec-03,G,
515555,1,1,1,0,0,None,39,26-Dec-03,H,
515556,0,0,0,0,None,None,None,28-Dec-03,A,
515557,0,0,0,0,None,None,None,28-Dec-03,H,
515558,0,0,0,0,None,None,None,31-Dec-03,H,
515559,0,0,0,0,None,None,None,28-Dec-03,H,
515561,0,0,0,0,None,None,None,31-Dec-03,H,
515562,0,0,0,0,None,None,None,24-Dec-03,H,
515563,0,0,0,0,None,None,None,25-Dec-03,H,
515564,0,0,0,0,None,None,None,23-Dec-03,H,
515565,0,0,0,0,None,None,None,01-Jan-04,H,
515566,0,0,0,0,None,None,None,30-Dec-03,H,
515568,0,0,0,0,None,None,None,30-Dec-03,H,
515569,0,0,0,0,None,None,None,31-Dec-03,H,
515571,0,0,0,0,None,None,None,29-Dec-03,F,
515572,0,0,0,0,None,None,None,27-Dec-03,H,
515573,0,0,0,0,None,None,None,01-Jan-04,G,
515574,0,0,0,0,None,None,None,26-Dec-03,H,
515575,0,0,0,0,None,None,None,27-Dec-03,H,
515576,0,0,0,0,None,None,None,28-Dec-03,H,
515577,0,0,0,0,None,None,None,03-Jan-04,B,
515578,0,0,0,0,1,None,76,30-Dec-03,D,
515579,0,0,0,0,None,None,None,28-Dec-03,D,
515580,0,0,0,0,None,None,None,01-Jan-04,,
515581,0,0,0,0,None,None,None,28-Dec-03,,
515582,0,0,0,0,None,None,None,04-Jan-04,,
515583,0,0,0,0,None,None,None,31-Dec-03,,
515585,0,0,0,0,None,None,None,28-Dec-03,,
515586,0,0,0,0,None,None,None,05-Jan-04,,
515587,0,0,0,0,None,None,None,30-Dec-03,,
515588,0,0,0,0,None,None,None,01-Jan-04,H,
515589,0,0,0,0,None,None,None,26-Dec-03,,
515590,0,0,0,0,None,None,None,27-Dec-03,,
515591,0,0,0,0,None,None,None,26-Dec-03,,
515592,0,0,0,0,None,None,None,29-Dec-03,,
515593,0,0,0,0,None,None,None,31-Dec-03,,
515594,0,0,0,0,None,None,None,01-Jan-04,H,
515595,0,0,0,0,None,None,None,28-Dec-03,,
515596,0,0,0,0,None,None,None,05-Jan-04,,
515597,0,0,0,0,None,None,None,01-Jan-04,H,
515598,0,0,0,0,None,None,None,29-Dec-03,,
515599,0,0,0,0,None,None,None,02-Jan-04,,
515600,0,0,0,0,None,None,None,02-Jan-04,,
515601,0,0,0,0,None,None,None,31-Dec-03,,
515602,0,0,0,0,None,None,None,05-Jan-04,,
515603,0,0,0,0,None,None,None,28-Dec-03,,
515604,0,0,0,0,None,None,None,03-Jan-04,,
515605,0,0,0,0,None,None,None,05-Jan-04,,
515606,0,0,0,0,None,None,None,30-Dec-03,,
515608,0,0,0,0,None,None,None,29-Dec-03,,
515609,0,0,0,0,None,None,None,03-Jan-04,H,
515610,0,0,0,0,None,None,None,01-Jan-04,,
515611,0,0,0,0,None,None,None,04-Jan-04,,
515612,0,0,0,0,None,None,None,05-Jan-04,,
515613,0,0,0,0,None,None,None,29-Dec-03,,
515615,0,0,0,0,None,None,None,04-Jan-04,,
515616,0,0,0,0,None,None,None,31-Dec-03,,
515617,0,0,0,0,None,None,None,30-Dec-03,,
515618,0,0,0,0,None,None,None,05-Jan-04,,
515619,0,0,0,0,None,None,None,29-Dec-03,,
515620,0,0,0,0,None,None,None,02-Jan-04,,
515621,0,0,0,0,3,75,49,29-Dec-03,F,
515623,0,0,0,0,None,None,None,03-Jan-04,,
515624,0,0,0,0,None,None,None,30-Dec-03,,
515625,0,0,0,0,None,None,None,02-Jan-04,,
515627,0,0,0,0,None,None,None,01-Jan-04,,
515628,0,0,0,0,None,None,None,26-Dec-03,H,
515629,0,0,0,0,None,None,None,26-Feb-03,,
515630,0,0,0,0,None,None,None,28-Dec-03,,
515631,0,0,0,0,None,None,None,02-Jan-04,,
515632,0,0,0,0,None,None,None,30-Dec-03,,
515633,0,0,0,0,None,None,None,28-Dec-03,H,
515634,0,0,0,0,None,None,None,02-Jan-04,,
515637,0,0,0,0,None,None,None,27-Dec-03,,
515639,0,0,0,0,None,None,None,26-Dec-03,H,
515640,0,0,0,0,None,None,None,03-Jan-04,,
515641,0,0,0,0,None,None,None,04-Jan-04,,
515642,0,0,0,0,None,None,None,30-Dec-03,,
515644,0,0,0,0,None,None,None,02-Jan-04,,
515645,0,0,0,0,None,None,None,02-Jan-04,,
515646,0,0,0,0,None,None,None,03-Jan-04,,
515647,0,0,0,0,None,None,None,28-Dec-03,,
515648,0,0,0,0,None,None,None,05-Jan-04,,
515649,0,0,0,0,None,None,None,31-Dec-03,,
515651,0,0,0,0,None,None,None,02-Jan-04,,
515652,0,0,0,0,None,None,None,05-Jan-04,,
515653,0,0,0,0,None,None,None,31-Dec-03,,
515654,0,0,0,0,None,None,None,26-Dec-03,,
515656,0,0,0,0,None,None,None,03-Jan-04,,
515657,0,0,0,0,None,None,None,03-Jan-04,,
515658,0,0,0,0,None,None,None,30-Dec-03,,
515659,0,0,0,0,None,None,None,01-Jan-04,,
515660,0,0,0,0,None,None,None,31-Dec-03,,
515661,0,0,0,0,None,None,None,04-Jan-04,,
515662,0,0,0,0,None,None,None,26-Dec-03,,
515663,0,0,0,0,None,None,None,01-Jan-04,H,
515664,0,0,0,0,None,None,None,29-Dec-03,,
515665,0,0,0,0,None,None,None,26-Dec-03,,
515666,0,0,0,0,None,None,None,31-Dec-03,H,
515667,0,0,0,0,None,None,None,30-Dec-03,,
515668,0,0,0,0,None,None,None,03-Jan-04,,
515670,0,0,0,0,None,None,None,05-Jan-04,,
515671,0,0,0,0,None,None,None,29-Dec-03,,
515672,0,0,0,0,None,None,None,29-Dec-03,,
515673,0,0,0,0,None,None,None,31-Dec-03,,
515675,0,0,0,0,None,None,None,29-Dec-03,,
515676,0,0,0,0,None,None,None,02-Jan-04,,
515677,0,0,0,0,None,None,None,31-Dec-03,,
515678,0,0,0,0,None,None,None,31-Dec-03,,
515680,0,0,0,0,None,None,None,30-Dec-03,,
515681,0,0,0,0,None,None,None,02-Jan-04,,
515682,0,0,0,0,None,None,None,27-Dec-03,,
515683,0,0,0,0,None,None,None,27-Dec-03,,
515684,0,0,0,0,None,None,None,28-Dec-03,,
515686,0,0,0,0,None,None,None,04-Jan-04,,
515687,0,0,0,0,None,None,None,02-Jan-04,,
515688,0,0,0,0,None,None,None,02-Jan-04,,
515689,0,0,0,0,None,None,None,28-Dec-03,,
515690,0,0,0,0,None,None,None,31-Dec-03,,
515691,0,0,0,0,None,None,None,31-Dec-03,,
515692,0,0,0,0,None,None,None,02-Jan-04,,
515693,0,0,0,0,None,None,None,01-Jan-04,,
515694,0,0,0,0,None,None,None,27-Dec-03,,
515695,0,0,0,0,None,None,None,05-Jan-04,,
515696,0,0,0,0,None,None,None,03-Jan-04,,
515697,0,0,0,0,None,None,None,27-Dec-03,,
515698,0,0,0,0,None,None,None,01-Jan-04,,
515699,0,0,0,0,None,None,None,03-Jan-04,,
515700,0,0,0,0,None,None,None,04-Jan-04,,
515701,0,0,0,0,None,None,None,05-Jan-04,,
515702,0,0,0,0,None,None,None,03-Jan-04,,
515703,0,0,0,0,None,None,None,05-Jan-04,,
515704,0,0,0,0,None,None,None,26-Dec-03,H,
515705,0,0,0,0,None,None,None,01-Jan-04,,
515706,0,0,0,0,None,None,None,03-Jan-04,H,
515707,1,0,0,0,None,None,42,27-Dec-03,G,
515708,0,0,0,0,None,None,None,28-Dec-03,E,
515709,0,0,0,0,None,None,None,27-Dec-03,,
515710,0,0,0,0,None,None,None,27-Dec-03,,
515711,0,0,0,0,None,None,None,02-Jan-04,,
515713,0,0,0,0,None,None,None,03-Jan-04,H,
515714,0,0,0,0,None,None,None,04-Jan-04,B,
515715,0,0,0,0,1,71,41,03-Jan-04,C,BFSI
515716,0,0,0,0,None,None,None,07-Jan-04,,
515717,0,0,0,0,None,79,45,02-Jan-04,C,Technology
515719,0,0,0,0,None,None,None,30-Dec-03,H,
515720,0,0,0,0,0,None,None,30-Dec-03,A,Health
515721,1,0,0,0,1,None,43,05-Jan-04,D,Technology
515722,0,0,0,0,None,None,None,01-Jan-04,G,
515723,0,0,0,0,2,None,56,30-Dec-03,H,Software Industry
515724,0,0,0,0,None,None,None,10-Jan-04,B,
515725,0,0,0,0,0,None,None,05-Jan-04,H,
515726,0,0,0,0,None,None,None,10-Jan-04,,
515727,0,0,0,0,None,None,None,12-Jan-04,,
515729,0,0,0,0,None,None,None,02-Feb-03,F,
515730,0,0,0,0,None,None,None,02-Jan-04,F,
515731,0,0,0,0,None,None,None,02-Jan-04,H,
515732,0,0,0,0,None,None,None,10-Jan-04,A,
515733,0,0,0,0,None,None,None,06-Jan-04,H,
515734,0,0,0,0,None,None,None,08-Jan-04,,
515735,0,0,0,0,None,None,None,19-Feb-03,I,
515736,0,0,0,0,None,None,None,10-Jan-04,F,
515737,0,0,0,0,None,None,None,08-Jan-04,H,
515738,0,0,0,0,None,None,None,13-Jan-04,E,
515739,0,0,0,0,None,None,None,07-Jan-04,E,
515740,0,0,0,0,None,None,None,08-Jan-04,H,
515742,0,0,0,0,None,None,None,07-Jan-04,B,
515743,0,0,0,0,None,None,None,12-Jan-04,H,
515745,0,0,0,0,None,None,None,15-Jan-04,H,
515746,0,0,0,0,None,None,None,09-Jan-04,,
515747,0,0,0,0,0,None,41,09-Jan-04,B,Transport
515748,0,0,0,0,None,None,None,12-Jan-04,C,
515749,0,0,0,0,0,None,58,08-Jan-04,E,
515750,0,0,0,0,0,65,37,07-Jan-04,F,
515753,0,0,0,0,None,None,None,08-Jan-04,,
515754,1,0,1,1,0,None,43,06-Jan-04,C,Software Industry
515755,0,0,0,0,None,None,None,20-Feb-03,H,
515756,0,0,0,0,None,None,None,16-Jan-04,A,
515757,0,0,0,0,None,None,None,09-Jan-04,I,
515758,0,0,0,0,None,None,None,15-Jan-04,F,
515761,0,0,0,0,None,None,None,12-Jan-04,,
515762,0,0,0,0,None,None,None,13-Jan-04,H,
515763,0,0,0,0,None,None,None,16-Jan-04,C,
515764,0,0,0,0,0,None,54,14-Jan-04,I,
515765,0,0,0,0,1,None,47,12-Jan-04,H,
515766,0,0,0,0,None,None,None,19-Jan-04,F,
515767,0,0,0,0,None,None,None,22-Jan-04,G,
515768,0,0,0,0,None,None,None,01-Mar-03,E,
515770,0,0,0,0,None,None,None,15-Jan-04,,
515772,0,0,0,0,None,None,None,14-Jan-04,G,
515773,0,0,0,0,None,None,None,17-Jan-04,D,
515776,0,0,0,0,None,None,None,22-Jan-04,F,
515777,0,0,0,0,None,None,None,15-Jan-04,I,
515778,0,0,0,0,None,None,None,23-Jan-04,G,
515779,0,0,0,0,None,None,None,18-Jan-04,,
515780,0,0,0,0,None,None,None,19-Jan-04,,
515781,0,0,0,0,None,None,None,15-Jan-04,,
515782,0,0,0,0,0,None,59,21-Jan-04,A,
515783,0,0,0,0,None,None,None,19-Jan-04,I,
515784,0,0,0,0,None,None,None,21-Jan-04,G,
515785,0,0,0,0,None,None,None,18-Jan-04,H,
515787,0,0,0,0,None,None,None,13-Sep-03,,
515788,0,0,0,0,1,None,46,20-Jan-04,I,
515789,0,0,0,0,None,None,None,27-Sep-03,H,
515790,0,0,0,0,None,None,None,12-Sep-03,H,
515791,0,0,0,0,None,None,None,14-Jan-04,B,
515792,0,0,0,0,None,None,None,17-Jan-04,,
515793,0,0,0,0,6,81,39,23-Jan-04,A,Food
515794,1,0,1,0,0,None,36,08-Sep-03,G,
515795,0,0,0,0,3,None,41,15-Jan-04,B,Software Industry
515796,1,0,1,1,3,None,41,18-Jan-04,E,Consulting
515797,0,0,0,0,None,None,None,21-Jan-04,C,
515798,0,0,0,0,None,None,None,15-Jan-04,,
515799,0,0,0,0,None,None,None,23-May-03,F,
515800,0,0,0,0,None,None,None,15-Jan-04,A,
515802,0,0,0,0,None,None,None,22-Jan-04,,
515803,0,0,0,0,None,None,None,19-Jan-04,E,
515804,0,0,1,1,1,None,38,15-Jan-04,H,Technology
515805,0,0,0,1,1,None,49,22-Feb-03,A,Food
515807,0,0,0,0,None,None,None,18-Jan-04,F,
515808,0,0,0,0,1,None,35,16-Jan-04,C,
515809,0,0,0,0,None,None,None,22-Jan-04,F,
515811,0,0,0,0,None,None,None,21-Jan-04,,
515812,0,0,0,0,None,None,None,14-Jan-04,H,
515813,0,0,0,0,None,None,None,15-Dec-03,H,
515814,1,0,1,0,1,None,35,29-Jul-03,I,
515815,0,0,0,0,None,None,None,21-Feb-03,H,
515816,0,0,0,0,None,None,None,17-Jan-04,F,
515817,0,0,0,0,None,None,None,21-Jan-04,H,
515818,0,0,0,0,None,None,None,25-Jan-03,,
515819,0,0,0,0,None,None,None,17-Jan-04,H,
515821,0,0,0,0,0,None,44,22-Jan-04,I,Software Industry
515822,0,0,0,0,0,88.83333333,40,20-Jan-04,F,Telecom
515823,0,0,0,0,3,None,36,16-Jan-04,D,Retail
515824,0,0,0,0,1,None,43,25-Jun-03,D,
515825,0,0,0,0,None,None,None,21-Jan-04,,
515826,0,0,0,0,None,None,None,25-Jan-04,,
515827,0,0,0,0,5,None,40,25-Jan-04,E,
515828,0,0,0,0,None,None,None,08-Mar-03,I,
515829,0,0,0,0,None,None,None,17-Jan-04,F,
515830,0,0,0,0,None,None,None,24-Jan-04,B,
515831,0,0,0,0,0,None,51,16-Jan-04,B,Telecom
515832,1,0,1,1,5,None,57,25-Jan-04,E,Technology
515834,1,1,1,0,0,None,54,21-Jan-04,H,
515835,0,0,0,0,1,None,70,21-Jan-04,D,
515836,0,0,1,1,0,None,44,16-Jan-04,B,
515837,1,0,1,0,3,None,49,26-Jan-04,,Food
515838,0,0,0,0,None,None,None,29-Oct-02,C,
515839,0,0,0,0,0,None,74,18-Jan-04,F,
515841,0,0,0,0,None,None,None,23-Jan-04,,
515842,0,0,0,0,None,None,None,24-Jan-04,F,
515843,0,0,0,0,None,None,None,23-Jan-04,I,
515844,0,0,0,0,None,None,None,02-Jul-03,E,
515845,0,0,0,0,None,None,None,24-Jan-04,A,
515846,0,0,0,0,None,None,None,23-Jan-04,B,
515847,1,0,1,1,1,None,46,24-Jan-04,H,Software Industry
515848,0,0,0,0,2,None,40,26-Jan-04,G,Food
515849,0,0,0,0,None,None,None,20-Jan-04,G,
515850,0,0,0,0,None,None,None,16-Jan-04,B,
515851,0,0,0,0,None,None,None,25-Jan-04,,
515853,0,0,0,0,None,None,None,20-Jan-04,,
515854,0,0,0,0,None,None,None,17-Jan-04,G,
515855,0,0,0,0,3,None,57,25-Jan-04,F,Technology
515856,0,0,0,0,4,None,44,21-Jan-04,F,Technology
515857,0,0,0,0,None,None,None,18-Jan-04,,
515858,0,0,0,0,None,None,None,19-Jan-04,,
515859,0,0,0,0,None,None,None,18-Jan-04,D,
515860,0,0,0,0,3,85,49,26-Jan-04,A,Transport
515861,0,0,0,0,None,None,None,19-Jan-04,F,
515862,0,0,0,0,None,None,None,19-Jan-04,E,
515863,0,0,0,0,None,None,None,17-Jan-04,B,
515864,0,0,0,0,None,None,None,16-Jan-04,E,
515865,0,0,0,0,None,None,None,20-Jan-04,F,
515866,0,0,0,0,None,None,None,21-Jan-04,C,
515867,0,0,0,0,None,None,None,19-Jan-04,,
515868,1,1,0,0,3,76,48,26-Jan-04,E,Technology
515869,0,0,0,0,None,None,None,25-Jan-04,G,
515870,0,0,0,0,2,79,39,25-Jan-04,I,Technology
515871,0,0,0,0,None,None,None,21-Jan-04,C,
515872,0,0,0,0,None,None,None,19-Jan-04,H,
515873,0,0,0,0,None,None,None,24-Jan-04,,
515874,0,0,0,0,2,80,39,16-Jan-04,B,Manufacturing
515875,0,0,0,0,0,None,45,18-Jan-04,E,
515876,0,0,0,0,None,None,None,19-Jan-04,,
515877,0,0,0,0,0,None,43,16-Jan-04,B,
515878,0,0,0,0,1,None,44,16-Jan-04,F,Telecom
515879,0,0,0,0,None,None,None,18-Jan-04,,
515880,0,0,0,0,None,None,None,25-Jan-04,,
515881,0,0,0,0,None,None,None,26-Jan-04,G,
515882,0,0,0,0,None,None,None,23-Jan-04,H,
515883,0,0,0,0,None,None,None,21-Jan-04,D,
515884,0,0,0,0,1,None,74,21-Jan-04,C,
515885,0,0,0,0,None,None,None,22-Jan-04,F,
515886,0,0,0,0,None,None,None,15-Aug-03,H,
515887,0,0,0,0,None,None,None,20-Jan-04,F,
515889,0,0,0,0,None,None,None,18-Jan-04,B,
515890,0,0,0,0,None,None,None,24-Jan-04,D,
515891,0,0,0,0,None,None,None,26-Jan-04,H,
515892,0,0,0,0,None,None,None,17-Jan-04,E,
515893,1,0,1,1,3,None,47,22-Jan-04,I,
515894,0,0,0,0,None,None,None,21-Jan-04,I,
515895,0,0,0,0,3,None,45,23-Jan-04,E,Education
515896,0,0,0,0,0,None,38,26-Jan-04,I,Education
515897,0,0,0,0,2,62,49,23-Jan-04,I,Technology
515898,0,0,0,0,None,None,None,23-Jan-04,G,
515899,0,0,0,0,2,None,39,22-Jan-04,I,Food
515900,0,0,0,0,None,None,None,24-Jan-04,B,
515901,0,0,1,0,0,None,44,22-Jan-04,I,Technology
515902,0,0,0,0,None,None,None,24-Jun-03,I,
515903,0,0,0,0,None,None,None,27-Jan-03,D,
515904,0,0,0,0,None,None,None,25-Jan-04,I,
515905,0,0,0,0,None,None,None,19-Jan-04,E,
515906,0,0,0,0,None,None,None,19-Jan-04,,
515907,1,0,1,0,0,None,46,21-Jan-04,C,Health
515908,0,0,0,0,2,75,41,23-Jan-04,B,Real Estate
515909,0,0,0,0,0,88.03333333,44,20-Jan-04,I,Technology
515910,0,0,0,0,None,None,None,16-Jan-04,I,
515911,0,0,0,0,None,None,None,26-Jan-04,H,
515912,0,0,0,0,None,None,None,20-Jan-04,H,
515913,0,0,0,0,None,None,None,18-Jan-04,H,
515914,0,0,0,0,None,None,None,23-Jan-04,H,
515915,0,0,0,0,None,None,None,21-Jan-04,B,
515916,0,0,0,0,None,None,None,26-Jan-04,G,
515917,0,0,0,0,None,None,None,24-Jan-04,E,
515918,0,0,0,0,None,None,None,21-Jan-04,D,
515919,0,0,0,0,0,None,69,29-Jan-03,C,
515920,1,1,1,1,1,None,32,25-Jan-04,H,
515921,0,0,0,0,None,None,None,26-Jan-04,C,
515923,0,0,0,0,None,None,None,22-Jan-04,E,
515925,0,0,0,0,None,None,None,26-Jan-04,,
515926,0,0,0,0,None,None,None,23-Jan-04,D,
515927,1,0,1,0,0,None,39,27-Jan-04,C,
515928,0,0,0,0,0,None,74,23-Jan-04,H,Technology
515930,0,0,0,0,None,None,None,26-Jan-04,D,
