Patient_ID,Online_Follower,LinkedIn_Shared,Twitter_Shared,Facebook_Shared,Income,Education_Score,Age,First_Interaction,City_Type,Employer_Category
494591,0,0,0,0,None,None,None,2005-01-05,,
494592,0,0,0,0,None,None,None,2005-01-05,,
494593,0,0,0,0,None,None,None,2005-01-05,,
494594,0,0,1,0,0,None,71,2005-01-05,A,
494595,1,1,1,0,None,None,42,2005-01-05,H,
494596,0,0,0,0,None,None,None,2005-01-05,,
494598,0,0,0,0,None,None,None,2005-01-05,,
494599,0,0,0,0,None,None,None,2005-01-05,,
494600,0,0,0,0,3,79,51,2005-01-05,E,Technology
494601,0,0,0,0,None,None,None,2005-01-07,,
494602,0,0,0,0,None,None,None,2005-01-07,,
494603,0,0,0,0,None,None,None,2005-01-07,,
494605,0,1,0,0,0,None,72,2005-01-07,H,
494606,0,0,0,0,None,None,None,2005-01-07,,
494607,0,0,0,0,None,None,None,2005-01-07,,
494608,0,0,0,0,None,None,None,2005-01-07,,
494609,0,0,0,0,None,None,None,2005-01-07,,
494610,0,0,0,0,None,None,None,2005-01-07,,
494611,0,0,0,0,None,None,None,2005-01-07,,
494613,0,0,0,0,None,None,None,2005-01-07,,
494614,0,0,0,0,None,None,None,2005-01-07,,
494615,0,0,0,0,None,None,None,2005-01-07,,
494616,0,0,0,0,None,None,None,2005-01-07,,
494618,0,0,0,0,None,None,None,2005-01-07,,
494619,0,0,0,0,None,None,None,2005-01-07,,
494620,0,0,0,0,None,None,None,2005-01-07,,
494621,0,0,0,0,None,None,None,2005-01-07,,
494622,0,0,0,0,None,None,None,2005-01-07,,
494623,0,0,0,0,None,None,None,2005-01-07,,
494624,0,1,0,1,None,None,40,2005-01-07,H,
494625,0,0,0,0,None,None,None,2005-01-07,,
494626,0,0,0,0,None,None,None,2005-01-08,,
494627,0,0,0,0,None,None,None,2005-01-08,,
494628,0,0,0,0,None,None,None,2005-01-08,,
494629,0,0,0,0,None,None,None,2005-01-08,,
494630,0,0,0,0,None,None,72,2005-01-08,,
494632,0,0,0,0,None,None,None,2005-01-08,B,
494633,0,0,0,0,None,None,None,2005-01-08,,
494634,0,0,0,0,None,None,None,2005-01-08,,
494635,0,0,0,0,None,None,None,2005-01-08,,
494636,0,1,1,1,0,None,44,2005-01-08,D,
494637,0,0,0,0,None,None,None,2005-01-08,,
494638,0,0,0,0,None,None,None,2005-01-08,,
494639,0,0,0,0,None,None,None,2005-01-09,,
494640,0,0,0,0,None,None,None,2005-01-09,,
494641,0,0,0,0,None,None,None,2005-01-09,,
494642,0,0,0,0,None,None,None,2005-01-09,,
494643,0,0,0,0,None,None,None,2005-01-09,,
494644,0,0,0,0,None,None,None,2005-01-09,,
494645,0,0,0,0,None,None,None,2005-01-09,,
494646,0,0,0,0,None,None,None,2005-01-09,,
494647,0,0,0,0,None,None,None,2005-01-09,,
494648,0,0,0,0,None,None,None,2005-01-09,A,
494649,0,0,0,0,None,None,None,2005-01-09,,
494650,0,0,0,0,None,None,None,2005-01-09,,
494651,0,0,0,0,0,None,71,2005-01-09,,
494652,0,0,0,0,None,None,None,2005-01-09,,
494654,0,0,0,0,None,None,None,2005-01-09,,
494655,0,0,0,0,None,None,None,2005-01-09,,
494656,0,0,0,0,None,None,43,2005-01-09,,
494657,0,0,0,0,None,None,None,2005-01-09,,
494658,0,0,0,0,None,None,None,2005-01-09,,
494659,0,0,0,0,None,None,None,2005-01-09,,
494660,0,0,0,0,None,None,None,2005-01-09,,
494661,0,0,0,0,None,None,None,2005-01-09,,
494662,0,0,0,0,None,None,None,2005-01-09,,
494663,0,0,0,0,None,None,None,2005-01-09,,
494665,0,0,0,0,None,None,None,2005-01-09,,
494666,0,0,0,0,None,None,None,2005-01-09,,
494667,0,0,0,0,None,None,None,2005-01-09,,
494668,0,0,0,0,None,None,None,2005-01-09,,
494669,0,0,0,0,None,None,None,2005-01-09,,
494670,0,0,0,0,None,None,None,2005-01-09,,
494672,0,0,0,0,0,None,72,2005-01-09,E,
494673,0,0,0,0,None,None,None,2005-01-09,,
494674,0,0,0,0,None,None,None,2005-01-11,,
494675,0,0,0,0,None,None,None,2005-01-11,,
494676,0,0,0,0,None,None,None,2005-01-11,,
494677,0,0,0,0,None,None,None,2005-01-11,,
494678,0,0,0,0,None,None,None,2005-01-11,,
494679,0,0,0,0,None,None,None,2005-01-11,,
494680,0,0,0,0,None,None,None,2005-01-11,,
494681,0,0,0,0,None,None,None,2005-01-11,,
494682,0,0,0,0,None,None,None,2005-01-11,,
494683,0,0,0,0,None,None,None,2005-01-11,,
494684,0,0,0,1,None,None,44,2005-01-11,,
494685,0,1,0,0,2,None,47,2005-01-11,G,BFSI
494687,0,0,0,0,None,None,None,2005-01-11,,
494688,0,0,0,0,None,None,None,2005-01-11,,
494689,0,0,0,0,None,None,None,2005-01-11,,
494690,0,0,0,0,None,None,None,2005-01-11,,
494691,0,0,0,0,None,None,None,2005-01-11,,
494692,0,0,0,0,2,None,43,2005-01-11,B,Software Industry
494693,0,0,0,0,None,None,None,2005-01-11,C,
494694,0,0,0,0,None,None,None,2005-01-11,,
494695,0,0,0,0,None,None,None,2005-01-11,,
494696,0,0,0,0,0,None,44,2005-01-11,B,Technology
494697,0,0,0,0,3,79,47,2005-01-11,I,Consulting
494699,0,0,0,0,0,None,46,2005-01-11,F,
494700,0,0,0,0,None,None,None,2005-01-11,,
494701,0,0,0,0,None,None,None,2005-01-11,,
494702,0,0,0,0,None,None,None,2005-01-11,,
494703,0,0,0,0,None,None,None,2005-01-11,,
494704,0,0,0,0,None,None,None,2005-01-11,,
494705,0,0,0,0,None,None,None,2005-01-11,,
494706,0,0,0,0,None,None,None,2005-01-11,,
494707,0,1,0,1,2,None,44,2005-01-11,E,Consulting
494708,0,0,0,0,None,None,None,2005-01-11,,
494709,0,0,0,0,None,None,None,2005-01-11,,
494710,0,0,0,0,None,None,None,2005-01-11,,
494711,0,0,0,0,None,None,None,2005-01-11,,
494712,1,1,1,1,2,None,42,2005-01-11,D,Others
494713,0,0,0,0,0,None,51,2005-01-11,C,
494714,0,0,0,0,None,None,50,2005-01-11,D,
494716,0,0,0,0,None,None,None,2005-01-11,,
494717,0,0,0,0,None,None,None,2005-01-11,,
494718,0,0,0,0,None,None,None,2005-01-11,,
494719,0,0,0,0,None,None,None,2005-01-11,,
494720,0,0,0,0,None,None,None,2005-01-11,,
494721,0,0,0,0,None,None,None,2005-01-11,,
494722,0,1,0,1,None,None,47,2005-01-11,I,
494723,0,0,0,0,0,None,46,2005-01-11,D,
494724,0,0,0,0,None,None,None,2005-01-11,,
494725,0,0,0,0,None,None,None,2005-01-11,,
494726,0,0,0,0,None,None,None,2005-01-11,,
494727,0,0,0,0,None,None,None,2005-01-11,,
494728,0,0,0,0,None,None,None,2005-01-11,,
494729,0,0,0,0,2,None,47,2005-01-11,D,Others
494731,0,0,0,0,None,None,None,2005-01-11,,
494732,0,0,0,0,None,None,None,2005-01-11,,
494733,0,0,0,0,None,None,None,2005-01-11,,
494734,0,0,0,0,None,None,None,2005-01-11,,
494735,0,0,0,0,None,None,None,2005-01-11,,
494736,0,0,0,0,None,None,None,2005-01-11,,
494737,0,0,0,0,None,None,None,2005-01-11,,
494738,0,0,0,0,None,None,None,2005-01-11,G,
494739,0,0,0,0,None,None,None,2005-01-11,,
494740,0,0,0,0,1,None,46,2005-01-11,F,Others
494741,0,0,0,0,None,None,None,2005-01-11,,
494742,0,0,0,0,None,None,None,2005-01-11,,
494743,0,0,0,1,1,None,42,2005-01-11,C,Telecom
494744,0,0,0,0,None,None,None,2005-01-11,B,
494745,0,0,0,0,None,None,None,2005-01-11,,
494746,0,0,0,0,None,None,None,2005-01-11,,
494747,0,0,0,0,None,None,None,2005-01-11,,
494748,0,0,0,0,None,None,None,2005-01-11,,
494749,0,0,0,0,None,None,None,2005-01-12,,
494750,0,0,0,0,None,None,None,2005-01-12,,
494751,0,0,0,0,None,None,None,2005-01-12,,
494752,0,0,0,0,None,None,None,2005-01-12,,
494753,0,0,0,0,None,None,None,2005-01-12,,
494754,0,0,0,0,None,None,None,2005-01-12,,
494755,0,0,0,0,None,None,None,2005-01-12,,
494756,0,0,0,0,None,None,None,2005-01-12,,
494757,0,0,0,0,None,None,None,2005-01-12,,
494758,0,0,0,0,None,None,None,2005-01-12,,
494759,0,0,0,0,None,None,None,2005-01-12,,
494760,0,0,0,0,None,None,None,2005-01-12,B,
494761,0,0,0,0,None,None,None,2005-01-12,,
494762,0,0,0,0,0,None,73,2005-01-12,G,Others
494763,0,0,0,0,None,None,None,2005-01-12,,
494764,0,0,0,0,None,None,None,2005-01-12,,
494766,0,0,0,0,None,None,None,2005-01-12,,
494768,0,0,0,0,3,None,47,2005-01-12,G,Consulting
494769,0,0,0,0,None,None,None,2005-01-12,D,
494771,0,0,0,1,2,None,44,2005-01-12,B,Software Industry
494772,0,0,0,0,None,None,None,2005-01-12,,
494774,0,0,0,0,None,None,None,2005-01-12,G,
494775,0,0,0,0,None,None,None,2005-01-12,,
494776,0,0,0,0,None,None,None,2005-01-12,,
494778,0,0,0,0,None,None,None,2005-01-12,,
494779,0,0,0,0,None,None,None,2005-01-12,,
494780,0,0,0,0,None,None,None,2005-01-12,,
494781,0,0,0,0,None,None,None,2005-01-12,,
494782,0,0,0,0,None,None,None,2005-01-12,,
494783,0,0,0,0,None,None,None,2005-01-12,,
494784,0,0,0,0,None,None,None,2005-01-12,,
494785,0,0,0,0,None,None,None,2005-01-12,,
494786,0,0,0,0,None,None,None,2005-01-12,,
494787,0,0,0,0,None,None,None,2005-01-12,F,
494788,0,0,0,0,None,None,None,2005-01-12,,
494789,0,0,0,0,None,None,None,2005-01-12,,
494790,0,0,0,0,None,None,None,2005-01-12,H,
494791,0,0,0,0,None,None,40,2005-01-12,,
494793,0,0,0,0,None,None,None,2005-01-12,,
494794,0,0,0,0,None,None,None,2005-01-12,,
494796,0,0,0,0,None,None,None,2005-01-12,,
494797,0,0,0,0,None,None,None,2005-01-12,,
494798,0,0,0,0,None,None,None,2005-01-12,,
494799,0,0,0,0,None,None,None,2005-01-12,,
494800,0,1,0,1,0,None,44,2005-01-12,B,Technology
494801,0,0,0,0,None,None,None,2005-01-12,,
494802,0,0,0,0,None,None,None,2005-01-12,,
494803,0,0,0,0,2,61,53,2005-01-12,E,Health
494804,0,0,0,0,None,None,None,2005-01-12,,
494805,0,0,0,0,None,None,None,2005-01-12,,
494806,0,0,0,0,None,None,None,2005-01-12,,
494807,0,0,0,0,None,None,None,2005-01-12,,
494808,0,0,0,0,None,None,None,2005-01-12,,
494809,0,0,0,0,2,None,57,2005-01-12,D,Consulting
494811,0,0,0,0,None,None,None,2005-01-12,,
494812,0,0,0,0,None,None,None,2005-01-12,,
494813,0,0,0,0,None,None,None,2005-01-12,,
494814,0,0,0,0,None,None,None,2005-01-12,,
494815,0,0,0,0,None,None,None,2005-01-12,B,
494816,0,0,0,0,None,None,None,2005-01-12,,
494817,0,0,0,0,None,None,None,2005-01-12,,
494818,0,0,0,0,2,None,44,2005-01-12,B,
494820,0,0,0,0,None,None,None,2005-01-12,,
494821,0,0,0,0,None,None,None,2005-01-12,,
494822,0,0,0,0,None,None,None,2005-01-12,,
494823,0,0,0,0,None,None,None,2005-01-12,,
494824,0,0,0,0,None,None,None,2005-01-12,,
494825,0,0,0,0,None,None,None,2005-01-12,,
494826,0,1,0,0,None,None,46,2005-01-12,D,
494827,0,0,0,0,None,None,None,2005-01-12,,
494828,0,0,0,0,None,None,None,2005-01-12,,
494829,1,1,0,0,1,None,46,2005-01-12,H,Technology
494831,0,0,0,0,None,None,None,2005-01-12,,
494833,0,0,0,0,None,None,None,2005-01-12,,
494834,0,0,0,0,0,None,48,2005-01-12,I,
494835,0,0,1,0,0,None,42,2005-01-12,D,Consulting
494836,0,0,0,0,None,None,None,2005-01-13,,
494837,0,0,0,0,3,77,50,2005-01-13,D,Consulting
494838,0,0,0,0,None,None,None,2005-01-13,,
494839,0,0,0,0,None,None,None,2005-01-13,,
494840,0,0,0,0,None,None,71,2005-01-13,A,
494841,0,0,0,0,None,None,None,2005-01-13,,
494843,0,0,0,0,None,None,None,2005-01-13,,
494844,0,0,0,0,None,None,None,2005-01-13,,
494845,0,0,0,0,None,None,None,2005-01-13,,
494846,0,0,0,0,None,None,None,2005-01-13,,
494847,0,0,0,0,None,None,None,2005-01-13,,
494848,0,0,0,0,None,None,None,2005-01-13,,
494849,0,0,0,0,None,None,None,2005-01-13,,
494850,0,0,0,0,None,None,None,2005-01-13,,
494851,0,0,0,0,None,None,None,2005-01-13,,
494852,0,0,0,0,None,None,None,2005-01-13,,
494853,0,0,0,0,None,None,None,2005-01-13,,
494854,0,0,0,0,None,None,None,2005-01-13,,
494855,0,0,0,0,None,None,None,2005-01-13,,
494856,0,0,0,0,None,None,None,2005-01-13,,
494858,0,0,0,0,None,None,42,2005-01-13,D,
494859,0,0,0,0,None,None,None,2005-01-13,,
494860,0,0,0,0,None,None,None,2005-01-13,,
494862,0,1,0,1,None,None,43,2005-01-13,H,
494863,0,0,0,0,2,None,41,2005-01-14,B,Consulting
494864,0,0,0,0,None,None,None,2005-01-14,,
494866,0,0,0,0,0,None,46,2005-01-14,C,
494867,0,0,0,0,None,None,None,2005-01-14,,
494868,0,0,0,0,None,None,None,2005-01-14,,
494869,0,0,0,0,None,None,None,2005-01-14,,
494870,0,0,0,0,None,None,None,2005-01-14,,
494872,0,0,0,0,None,None,None,2005-01-14,,
494873,0,0,0,0,None,None,None,2005-01-14,,
494874,0,1,0,1,1,None,39,2005-01-14,B,Manufacturing
494875,0,0,0,0,None,None,None,2005-01-14,,
494876,0,0,0,0,1,None,44,2005-01-14,B,Technology
494877,0,0,0,0,None,None,None,2005-01-14,,
494879,0,0,0,0,None,None,None,2005-01-14,,
494880,0,0,0,0,None,None,None,2005-01-14,,
494881,0,0,0,0,None,None,None,2005-01-14,,
494882,0,0,0,0,None,None,None,2005-01-14,,
494883,0,0,0,0,None,None,None,2005-01-14,,
494884,0,0,0,0,None,None,None,2005-01-14,,
494885,0,0,0,0,None,None,None,2005-01-14,,
494886,0,0,0,0,2,None,45,2005-01-14,G,Software Industry
494887,0,0,0,0,None,None,None,2005-01-14,A,
494888,0,0,0,0,None,None,None,2005-01-14,,
494889,0,1,0,0,2,76.7,45,2005-01-14,B,Software Industry
494890,0,0,0,0,None,None,None,2005-01-14,A,
494891,0,0,0,0,None,None,None,2005-01-14,,
494892,0,0,0,0,None,None,None,2005-01-14,,
494893,0,0,0,0,None,None,None,2005-01-14,,
494894,0,0,0,0,None,None,None,2005-01-14,,
494895,0,0,0,0,None,None,None,2005-01-14,,
494896,0,0,0,0,None,None,None,2005-01-14,,
494897,0,0,0,0,None,None,None,2005-01-14,,
494898,0,0,0,0,None,None,None,2005-01-14,,
494899,0,0,0,0,None,None,None,2005-01-14,,
494900,0,0,0,0,None,None,None,2005-01-14,,
494901,0,0,0,0,None,None,None,2005-01-14,,
494903,0,0,0,0,None,None,None,2005-01-14,B,
494904,0,0,0,0,None,None,None,2005-01-14,,
494906,0,0,0,0,None,None,None,2005-01-14,,
494907,0,0,0,0,None,None,None,2005-01-14,,
494908,0,0,0,0,None,None,None,2005-01-14,,
494909,0,0,0,0,1,None,46,2005-01-14,G,BFSI
494910,0,0,0,0,None,None,None,2005-01-14,,
494911,0,0,0,0,None,None,None,2005-01-14,,
494912,0,0,0,0,None,None,None,2005-01-14,,
494913,0,0,0,0,None,None,None,2005-01-14,,
494914,0,0,0,0,None,None,None,2005-01-14,,
494915,0,0,0,0,None,None,None,2005-01-15,,
494916,0,0,0,0,None,None,None,2005-01-15,,
494917,0,0,0,0,None,None,None,2005-01-15,,
494918,0,0,0,0,None,None,None,2005-01-15,,
494920,0,0,0,0,0,None,43,2005-01-15,B,
494921,0,0,0,0,None,None,None,2005-01-15,,
494922,0,0,0,0,None,None,None,2005-01-15,,
494923,0,0,0,0,None,None,None,2005-01-15,,
494924,0,0,0,0,0,66,46,2005-01-15,E,
494926,0,0,0,0,None,None,None,2005-01-15,,
494928,0,0,0,0,0,None,38,2005-01-15,,
494929,0,0,0,0,None,None,None,2005-01-15,,
494930,0,0,0,0,None,None,None,2005-01-15,,
494931,0,0,0,0,None,None,None,2005-01-15,,
494932,0,0,0,0,None,None,None,2005-01-15,,
494933,0,0,0,0,None,None,None,2005-01-15,,
494934,0,0,0,0,None,None,None,2005-01-15,,
494935,0,1,0,0,2,None,48,2005-01-15,D,
494936,0,0,0,0,None,None,None,2005-01-15,,
494937,0,0,0,0,None,None,None,2005-01-15,,
494938,0,0,0,0,2,None,42,2005-01-15,B,Consulting
494939,0,0,0,0,None,None,None,2005-01-15,,
494940,0,0,0,0,None,None,None,2005-01-15,,
494941,0,0,0,0,None,None,None,2005-01-15,,
494942,0,0,0,0,None,None,50,2005-01-15,B,
494943,0,1,0,0,1,None,42,2005-01-15,B,Consulting
494944,0,0,0,0,None,None,None,2005-01-15,G,
494945,0,0,0,0,None,None,None,2005-01-15,,
494946,0,0,0,0,None,None,None,2005-01-15,,
494947,0,0,0,0,None,None,None,2005-01-15,,
494949,0,0,0,0,None,None,None,2005-01-15,,
494950,0,0,0,0,None,None,None,2005-01-15,,
494951,0,0,0,0,None,None,None,2005-01-15,,
494952,0,0,0,0,None,None,None,2005-01-15,,
494953,0,0,0,0,None,None,None,2005-01-15,,
494954,0,0,0,0,1,None,46,2005-01-15,D,BFSI
494955,0,0,0,0,None,None,None,2005-01-15,,
494956,0,0,0,0,None,None,None,2005-01-15,,
494957,0,0,0,0,None,None,None,2005-01-15,,
494958,0,0,0,0,None,None,51,2005-01-15,B,
494960,0,0,0,0,None,None,None,2005-01-15,,
494961,0,0,0,0,None,None,None,2005-01-15,,
494962,0,0,0,0,None,None,None,2005-01-15,,
494963,0,0,0,0,None,None,None,2005-01-15,,
494964,0,0,0,0,None,None,None,2005-01-15,,
494965,0,0,0,0,None,None,None,2005-01-15,,
494966,0,0,0,0,None,None,None,2005-01-15,,
494967,0,0,0,0,None,None,None,2005-01-15,,
494968,0,0,0,0,None,None,None,2005-01-15,,
494969,0,0,0,0,None,None,None,2005-01-15,,
494970,0,0,0,0,None,None,None,2005-01-15,,
494971,0,0,0,0,None,None,None,2005-01-15,,
494972,0,0,0,0,None,None,None,2005-01-15,,
494973,0,0,0,0,None,None,None,2005-01-15,,
494974,0,0,0,0,None,None,None,2005-01-15,,
494975,0,0,0,0,None,None,None,2005-01-15,,
494976,0,0,0,0,None,None,None,2005-01-15,,
494977,0,0,0,0,None,None,None,2005-01-15,,
494978,0,0,0,0,None,None,None,2005-01-15,,
494979,0,0,0,0,None,None,None,2005-01-15,,
494980,0,0,0,0,None,None,None,2005-01-15,,
494981,1,1,0,1,1,None,39,2005-01-15,B,
494982,0,0,0,0,None,None,None,2005-01-15,,
494983,0,0,0,0,None,None,None,2005-01-15,,
494984,0,0,0,0,None,None,None,2005-01-15,,
494985,0,0,0,0,None,None,None,2005-01-15,,
494986,0,0,0,0,None,None,None,2005-01-15,,
494987,0,0,0,0,None,None,None,2005-01-15,,
494988,0,1,0,0,0,None,46,2005-01-15,B,Technology
494990,0,0,0,0,1,None,73,2005-01-15,F,
494991,0,0,0,0,None,None,None,2005-01-15,,
494992,0,0,0,0,None,None,None,2005-01-15,,
494993,0,0,0,0,None,None,None,2005-01-15,,
494994,0,0,0,0,None,None,None,2005-01-15,,
494995,0,0,0,0,None,None,None,2005-01-15,,
494996,0,0,0,0,None,None,None,2005-01-15,,
494997,0,0,0,0,None,None,None,2005-01-15,G,
494999,0,0,0,0,None,None,None,2005-01-15,H,
495000,0,0,0,0,None,None,None,2005-01-15,,
495001,0,0,0,0,2,66,42,2005-01-15,B,BFSI
495002,0,0,0,0,None,None,None,2005-01-15,,
495004,0,0,0,0,0,None,43,2005-01-15,,BFSI
495005,0,0,0,0,None,None,None,2005-01-15,,
495006,0,0,0,0,None,None,None,2005-01-15,,
495007,0,0,0,1,None,None,36,2005-01-15,H,
495009,0,0,0,0,None,None,None,2005-01-15,,
495011,0,0,0,0,None,None,49,2005-01-15,E,
495012,0,0,0,0,None,None,None,2005-01-15,,
495014,0,0,0,0,None,None,None,2005-01-15,,
495015,0,0,0,0,None,None,50,2005-01-15,,
495016,0,0,0,0,None,None,None,2005-01-15,,
495017,0,0,0,0,0,None,50,2005-01-15,,
495018,0,0,0,0,None,None,None,2005-01-15,,
495019,0,0,0,0,None,None,None,2005-01-15,E,
495020,0,0,0,0,None,None,None,2005-01-15,,
495021,0,0,0,0,None,None,None,2005-01-15,,
495022,0,0,0,0,None,None,None,2005-01-15,,
495023,0,0,0,0,None,None,None,2005-01-15,,
495025,0,0,0,0,None,None,None,2005-01-15,,
495026,0,0,0,0,None,None,None,2005-01-15,,
495027,0,0,0,0,0,None,44,2005-01-15,D,
495028,0,0,0,0,1,None,73,2005-01-15,I,Consulting
495029,0,0,0,0,None,None,None,2005-01-15,,
495030,0,0,0,0,None,None,None,2005-01-15,,
495031,0,0,0,0,1,None,41,2005-01-15,I,Consulting
495033,0,0,0,0,None,None,None,2005-01-15,,
495034,0,0,0,0,None,None,None,2005-01-15,,
495035,0,0,0,0,None,None,None,2005-01-15,,
495036,0,0,0,0,None,None,None,2005-01-15,,
495037,0,0,0,0,None,None,None,2005-01-15,,
495038,0,0,0,0,None,None,None,2005-01-15,,
495039,0,0,0,0,None,None,None,2005-01-15,,
495040,0,0,0,0,None,None,None,2005-01-15,,
495041,0,0,0,0,None,None,None,2005-01-15,,
495042,0,0,0,0,0,None,46,2005-01-15,,
495043,0,0,0,0,1,None,44,2005-01-15,I,Consulting
495044,0,0,0,0,None,None,None,2005-01-15,,
495045,0,0,0,0,None,None,None,2005-01-15,,
495046,0,0,0,0,None,None,None,2005-01-15,,
495050,0,0,0,0,None,None,None,2005-01-15,,
495051,0,0,0,0,None,None,None,2005-01-15,,
495052,0,0,0,0,None,None,None,2005-01-15,,
495053,0,0,0,0,None,None,None,2005-01-15,,
495054,0,0,0,0,None,None,None,2005-01-15,B,
495055,0,0,0,0,None,None,None,2005-01-15,,
495056,0,0,0,0,None,None,None,2005-01-15,,
495057,0,0,0,0,None,None,None,2005-01-15,,
495058,0,0,0,0,None,None,None,2005-01-15,,
495059,0,0,0,0,None,None,None,2005-01-15,,
495060,0,0,0,0,1,None,55,2005-01-15,G,Consulting
495061,0,0,0,0,None,None,None,2005-01-15,I,
495062,0,1,0,1,2,None,47,2005-01-15,I,Broadcasting
495063,0,0,0,0,None,None,None,2005-01-15,,
495064,0,0,0,0,None,None,None,2005-01-15,,
495065,0,0,0,0,1,None,44,2005-01-15,F,Consulting
495066,0,0,0,0,None,None,None,2005-01-15,,
495068,0,0,0,0,None,None,None,2005-01-15,,
495069,0,0,0,0,0,None,74,2005-01-15,I,
495070,0,0,0,0,None,None,None,2005-01-15,,
495071,0,0,0,0,None,None,None,2005-01-15,,
495073,0,0,0,0,None,None,None,2005-01-15,,
495074,0,0,0,0,None,None,None,2005-01-15,,
495075,0,0,0,0,None,None,None,2005-01-15,,
495076,0,0,0,0,None,None,None,2005-01-15,,
495077,0,0,0,0,None,None,None,2005-01-15,G,
495078,0,0,0,0,None,None,None,2005-01-15,,
495079,0,0,0,0,None,None,None,2005-01-15,,
495080,0,0,0,0,None,None,None,2005-01-15,,
495081,0,0,0,0,None,None,None,2005-01-15,G,
495082,0,1,1,1,1,None,71,2005-01-15,E,Others
495083,0,0,0,0,None,None,None,2005-01-15,,
495084,0,0,0,0,None,None,None,2005-01-15,,
495085,0,0,0,0,None,None,None,2005-01-15,E,
495086,0,0,0,0,None,None,None,2005-01-15,,
495087,0,0,0,0,None,None,None,2005-01-15,D,
495088,0,0,0,0,None,None,None,2005-01-15,E,
495089,0,0,0,0,None,None,None,2005-01-15,,
495090,0,0,0,0,None,None,46,2005-01-15,,
495091,0,0,0,0,None,None,None,2005-01-15,,
495092,0,0,0,0,None,None,None,2005-01-15,,
495093,0,0,0,0,None,None,None,2005-01-15,D,
495094,0,0,0,0,2,74,40,2005-01-15,B,Manufacturing
495095,0,0,0,0,None,None,None,2005-01-15,D,
495096,0,1,0,0,0,None,47,2005-01-15,H,
495097,0,0,0,0,None,None,None,2005-01-15,,
495098,0,0,0,0,None,None,None,2005-01-15,,
495099,0,0,0,0,None,None,None,2005-01-15,,
495100,0,0,0,0,None,None,None,2005-01-15,,
495101,0,0,0,0,None,None,None,2005-01-15,,
495103,0,0,0,0,None,None,None,2005-01-15,,
495104,0,0,0,0,None,None,None,2005-01-15,,
495105,0,0,0,0,None,None,None,2005-01-15,,
495106,0,0,0,0,None,None,None,2005-01-15,,
495108,0,0,0,0,None,None,None,2005-01-15,G,
495109,0,0,0,0,None,None,None,2005-01-15,A,
495110,0,0,0,0,None,None,None,2005-01-15,,
495111,0,0,0,0,None,None,None,2005-01-15,,
495112,0,0,0,0,None,None,None,2005-01-15,A,
495113,0,0,0,0,None,None,None,2005-01-15,,
495114,0,0,0,0,None,None,None,2005-01-15,A,
495115,0,0,0,0,None,None,None,2005-01-15,,
495116,0,0,0,0,None,None,None,2005-01-15,,
495117,0,0,0,0,None,None,None,2005-01-15,,
495118,0,0,0,0,None,None,None,2005-01-15,,
495119,0,0,0,0,None,None,None,2005-01-15,,
495120,0,0,0,0,None,None,None,2005-01-15,,
495123,0,0,0,0,3,None,50,2005-01-15,D,Retail
495124,0,0,0,0,None,None,None,2005-01-15,,
495125,0,0,0,0,None,None,None,2005-01-15,,
495126,0,0,0,0,None,None,None,2005-01-15,,
495128,0,0,0,0,None,None,None,2005-01-15,,
495129,1,0,0,0,None,None,45,2005-01-15,B,
495130,0,0,0,0,None,None,None,2005-01-15,,
495131,0,0,0,0,None,None,None,2005-01-15,,
495132,0,0,0,0,None,None,None,2005-01-15,,
495134,0,0,0,0,None,None,None,2005-01-15,,
495135,0,0,0,0,None,None,50,2005-01-15,D,
495136,0,0,0,0,None,None,None,2005-01-15,,
495138,0,0,0,0,0,None,35,2005-01-15,,
495139,0,0,0,0,None,None,None,2005-01-15,,
495140,0,0,0,0,None,None,None,2005-01-15,,
495141,0,0,0,0,None,None,None,2005-01-15,,
495142,0,0,0,0,None,None,None,2005-01-15,,
495143,0,0,0,1,1,None,41,2005-01-15,,Others
495145,0,0,0,0,None,None,None,2005-01-15,,
495146,0,0,0,0,None,None,None,2005-01-15,,
495147,0,0,0,0,None,None,None,2005-01-15,B,
495148,0,0,0,0,None,None,None,2005-01-15,,
495149,0,0,0,0,None,None,None,2005-01-15,,
495150,0,0,0,0,None,None,None,2005-01-15,,
495151,0,0,0,0,None,None,None,2005-01-15,,
495152,0,0,0,0,None,None,None,2005-01-15,,
495153,0,0,0,0,None,None,None,2005-01-15,,
495154,0,0,0,0,None,None,None,2005-01-15,,
495155,0,0,0,0,None,None,None,2005-01-19,,
495156,0,0,0,0,0,None,47,2005-01-19,G,
495158,0,0,0,0,None,None,None,2005-01-19,,
495159,0,0,0,0,None,None,None,2005-01-19,,
495160,0,0,0,0,None,None,None,2005-01-19,,
495161,0,0,0,0,None,None,None,2005-01-19,B,
495162,0,0,0,1,2,None,51,2005-01-19,D,Others
495164,0,0,0,0,None,None,None,2005-01-19,,
495165,0,0,0,0,None,None,None,2005-01-19,C,
495166,0,0,0,0,None,None,None,2005-01-19,,
495167,0,0,0,1,2,None,43,2005-01-19,B,Software Industry
495168,0,0,0,0,None,None,None,2005-01-19,,
495169,0,0,0,0,None,None,None,2005-01-19,,
495170,0,0,0,0,None,None,None,2005-01-19,,
495171,0,0,0,0,3,84,45,2004-11-04,D,Consulting
495172,0,0,0,0,None,None,None,2005-01-19,,
495173,0,1,0,1,0,None,41,2005-01-19,F,
495176,0,0,0,0,None,None,None,2005-01-19,,
